,unit_id,topic,text,jobids,majority,agreement,NK,NPR,AM,KN,SH,NR,JE,WA,GPT-1shot,GPT-5shot,GPT-16shot,GPT-35shot
4115,7c08a6783dea3a649d0d3669c34f803c6e9930c226b8c6ca3128e40e-18-NSC,Agriculture,"Dat doet niemand ons na.""Over **Omtzigt** wil ze ook nog wel iets kwijt, maar eerst leggen we vragen van lezers voor.Vaak gaan die over BBB als plattelandspartij.",705,N,1.0,N,N,,,,,,,,,,
4116,7c08a6783dea3a649d0d3669c34f803c6e9930c226b8c6ca3128e40e-19-BBB,Agriculture,"Over Omtzigt wil ze ook nog wel iets kwijt, maar eerst leggen we vragen van lezers voor.Vaak gaan die over **BBB** als plattelandspartij.Bijvoorbeeld van Maarten Kerver uit Bergen op Zoom, die wil weten of BBB ook oog heeft voor problematiek in de steden, zoals de woningnood.",705,N,0.5,R,N,,,,,,,,,,
4117,7c08a6783dea3a649d0d3669c34f803c6e9930c226b8c6ca3128e40e-20-BBB,Agriculture,"Vaak gaan die over BBB als plattelandspartij.Bijvoorbeeld van Maarten Kerver uit Bergen op Zoom, die wil weten of **BBB** ook oog heeft voor problematiek in de steden, zoals de woningnood.,,Wij zeggen niet dat er alleen op het platteland gebouwd mag worden.",705,N,0.5,R,N,,,,,,,,,,
4118,7c08a6783dea3a649d0d3669c34f803c6e9930c226b8c6ca3128e40e-99-NSC,Economic,"Dat betekent niet dat ik in totale Pieter-adoratie zijn voeten was.""**,,NSC** heeft gewoon wat meer informatie nodig.Wij hebben Cor Pierik op onze lijst, voormalig statisticus bij het CBS. Wat Pieter in zijn programma heeft staan, zo berekende Cor, gaat 1,7 miljard en 20.000 banen kosten.",638,N,1.0,N,,N,,,,,,,,,
4119,7c2505c4303897e5f565a9584df35a31b2bd46faf5198cc1d2ffd302-20-GL/PvdA,CivilRights,"In een democratie bestrijden we elkaar met woorden en deze aanval valt op geen enkele manier te rechtvaardigen.Veel sterkte gewenst"", schrijft **GroenLinks-PvdA-voorman** Frans **Timmermans**.""Absoluut en volledig onacceptabel om Baudet (alweer) fysiek aan te vallen en te verwonden.","497,662",L,0.6666666666666666,L,,N,L,,,,,,,,
4120,7c2505c4303897e5f565a9584df35a31b2bd46faf5198cc1d2ffd302-21-FvD,CivilRights,"Veel sterkte gewenst"", schrijft GroenLinks-PvdA-voorman Frans Timmermans.""Absoluut en volledig onacceptabel om **Baudet** (alweer) fysiek aan te vallen en te verwonden.Dit raakt de democratie hard.",527,N,1.0,N,N,,,,,,,,,,
4121,7c2505c4303897e5f565a9584df35a31b2bd46faf5198cc1d2ffd302-28-D66,CivilRights,"Wie journalisten, rechters of volksvertegenwoordigers aanvalt, schaadt de democratie.Laat deze belaging ook vervolgd worden"", schrijft ook fractieleider Jan Paternotte van **D66**.Bijna een maand geleden werd Baudet bij een bezoek aan de Universiteit Gent op zijn hoofd geslagen met een paraplu.",497,L,1.0,L,,L,,,,,,,,,
4122,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-14-NSC,Economic,"Anders blijft het bij pleisters plakken.""Ook kan ze zich niet vinden in het beeld dat rond **Omtzigt** is ontstaan, als de grote verlosser die de politieke cultuur in Nederland drastisch gaat hervormen.Zo verwacht Marijnissen weinig van zijn politiek op het gebied van bestaanszekerheid, een van zijn stokpaardjes - en bij uitstek een SP-onderwerp.",640,N,1.0,N,,N,,,,,,,,,
4123,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-15-SP,Economic,"Ook kan ze zich niet vinden in het beeld dat rond Omtzigt is ontstaan, als de grote verlosser die de politieke cultuur in Nederland drastisch gaat hervormen.Zo verwacht **Marijnissen** weinig van zijn politiek op het gebied van bestaanszekerheid, een van zijn stokpaardjes - en bij uitstek een SP-onderwerp.""Daarover maak ik me zorgen bij Omtzigt.",640,L,0.5,L,,N,,,,,,,,,
4124,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-16-NSC,Economic,"Zo verwacht Marijnissen weinig van zijn politiek op het gebied van bestaanszekerheid, een van zijn stokpaardjes - en bij uitstek een SP-onderwerp.""Daarover maak ik me zorgen bij **Omtzigt**.Hij wil geen echte herverdeling, of de hysterisch hoge bedrijfswinsten belasten.",640,N,0.5,R,,N,,,,,,,,,
4125,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-18-VVD,Economic,"Hij wil geen echte herverdeling, of de hysterisch hoge bedrijfswinsten belasten.Mijn grootste zorg is dat hij straks in een kabinet gaat zitten met de **VVD**.Hij wil niet eens iets doen aan het minimumloon.""",640,N,1.0,N,,N,,,,,,,,,
4126,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-20-NSC,Economic,"Hij wil niet eens iets doen aan het minimumloon.""Voormalig SP-Kamerlid Renske Leijten werkte nog innig met **Omtzigt** samen bij het aankaarten van het toeslagenschandaal.""Dat hebben we samen op de kaart gezet"", zegt Marijnissen.",640,N,1.0,N,,N,,,,,,,,,
4127,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-20-Overig,Economic,"Hij wil niet eens iets doen aan het minimumloon.""Voormalig **SP-Kamerlid** Renske Leijten werkte nog innig met Omtzigt samen bij het aankaarten van het toeslagenschandaal.""Dat hebben we samen op de kaart gezet"", zegt Marijnissen.",640,N,1.0,N,,N,,,,,,,,,
4128,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-21-SP,Economic,"Voormalig SP-Kamerlid Renske Leijten werkte nog innig met Omtzigt samen bij het aankaarten van het toeslagenschandaal.""Dat hebben we samen op de kaart gezet"", zegt **Marijnissen**.""De analyse delen we, maar de oplossingen niet.",640,N,1.0,N,,N,,,,,,,,,
4129,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-26-CU,Economic,"Ik ben wel bang dat bestaanszekerheid een holle term wordt.""De SP zou graag willen meeregeren in een sociale coalitie, met GroenLinks-PvdA, CDA, **ChristenUnie**, Partij voor de Dieren en eventueel Omtzigts NSC.Maar Marijnissen heeft 'zorgen' over GroenLinks-PvdA.",640,N,1.0,N,,N,,,,,,,,,
4130,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-26-GL/PvdA,Economic,"Ik ben wel bang dat bestaanszekerheid een holle term wordt.""De SP zou graag willen meeregeren in een sociale coalitie, met **GroenLinks-PvdA**, CDA, ChristenUnie, Partij voor de Dieren en eventueel Omtzigts NSC.Maar Marijnissen heeft 'zorgen' over GroenLinks-PvdA.",640,N,1.0,N,,N,,,,,,,,,
4131,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-26-NSC,Economic,"Ik ben wel bang dat bestaanszekerheid een holle term wordt.""De SP zou graag willen meeregeren in een sociale coalitie, met GroenLinks-PvdA, CDA, ChristenUnie, Partij voor de Dieren en eventueel Omtzigts **NSC**.Maar Marijnissen heeft 'zorgen' over GroenLinks-PvdA.",640,N,1.0,N,,N,,,,,,,,,
4132,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-26-PvdD,Economic,"Ik ben wel bang dat bestaanszekerheid een holle term wordt.""De SP zou graag willen meeregeren in een sociale coalitie, met GroenLinks-PvdA, CDA, ChristenUnie, Partij voor de **Dieren** en eventueel Omtzigts NSC.Maar Marijnissen heeft 'zorgen' over GroenLinks-PvdA.",640,N,1.0,N,,N,,,,,,,,,
4133,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-26-SP,Economic,"Ik ben wel bang dat bestaanszekerheid een holle term wordt.""De **SP** zou graag willen meeregeren in een sociale coalitie, met GroenLinks-PvdA, CDA, ChristenUnie, Partij voor de Dieren en eventueel Omtzigts NSC.Maar Marijnissen heeft 'zorgen' over GroenLinks-PvdA.",640,N,1.0,N,,N,,,,,,,,,
4134,7c44b6918ae85187698024118c7d21696dfa69cb0b910b6178742ad2-57-Volt,Agriculture,"""Maar het draait natuurlijk niet alleen om de waterberging"", zegt Van de Logt.""Wormen zijn ook voedsel voor heel veel soorten weidevogels en voor zoogdieren als **dassen**.En een gezonde bodem met regenwormen is sowieso goed voor de landbouw.""",706,N,1.0,N,N,,,,,,,,,,
4135,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-10-PVV,Immigration,"Veel partijen, zoals de VVD onder Rutte, wilden lang niet met de partij samenwerken, vanwege de harde standpunten over bijvoorbeeld asielzoekers en de islam.Maar deze campagne probeert **Wilders** nadrukkelijk zijn redelijke en constructieve kant te laten zien.Uit alles blijkt dat hij graag mee wil doen.",537,N,1.0,N,,N,,,,,,,,,
4136,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-12-PVV,Immigration,"Uit alles blijkt dat hij graag mee wil doen.Bij de presentatie van het **PVV-programma** zei **Wilders** al dat er ""wat scherpe kantjes"" vanaf zijn . En gisteren zei hij bij Nieuwsuur dat hij ""heel graag"" wil meeregeren en bereid is tot concessies . Ook wat betreft islamstandpunten, want ""er zijn belangrijkere prioriteiten"".Ruime meerderheid",537,N,1.0,N,,N,,,,,,,,,
4137,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-17-BBB,Economic,"In de meest recente Peilingwijzer hebben deze partijen samen een ruime meerderheid.Van die partijen heeft de **BBB** al ronduit gezegd serieus met de PVV te willen praten na de verkiezingen.""Er zijn punten waar BBB en PVV hetzelfde over denken, met name op het gebied van zorg en sociaal domein"", zei BBB-leider Caroline van der Plas vandaag nog.",650,N,1.0,N,N,N,N,N,,N,,,,,
4138,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-17-PVV,Economic,"In de meest recente Peilingwijzer hebben deze partijen samen een ruime meerderheid.Van die partijen heeft de BBB al ronduit gezegd serieus met de **PVV** te willen praten na de verkiezingen.""Er zijn punten waar BBB en PVV hetzelfde over denken, met name op het gebied van zorg en sociaal domein"", zei BBB-leider Caroline van der Plas vandaag nog.",650,N,1.0,N,N,N,N,N,,N,,,,,
4139,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-18-BBB,Economic,"Van die partijen heeft de BBB al ronduit gezegd serieus met de PVV te willen praten na de verkiezingen.""Er zijn punten waar **BBB** en PVV hetzelfde over denken, met name op het gebied van zorg en sociaal domein"", zei **BBB-leider** Caroline van der **Plas** vandaag nog.VVD-leider Dilan Yesilgöz zegt al de hele campagne dat ze ""geen enkele kiezer"" op voorhand uitsluit.",650,N,1.0,N,N,N,N,N,,N,,,,,
4140,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-18-PVV,Economic,"Van die partijen heeft de BBB al ronduit gezegd serieus met de PVV te willen praten na de verkiezingen.""Er zijn punten waar BBB en **PVV** hetzelfde over denken, met name op het gebied van zorg en sociaal domein"", zei BBB-leider Caroline van der Plas vandaag nog.VVD-leider Dilan Yesilgöz zegt al de hele campagne dat ze ""geen enkele kiezer"" op voorhand uitsluit.",648,N,1.0,N,N,,,,,,,,,,
4141,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-25-PVV,CivilRights,"Problematischer voor een rechtse coalitie is de opstelling van Pieter Omtzigt.Ronduit zeggen dat de **PVV** helemaal geen optie is, doet Omtzigt niet, maar de deur naar **Wilders** staat hoogstens op een heel klein kiertje.In Buitenhof zei Omtzigt ""grote moeite"" te hebben met Wilders' standpunten die ""raken aan de rechtstaat"".","660,513",R,0.6666666666666666,,,R,R,N,,,,,,,
4142,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-26-NSC,CivilRights,"Ronduit zeggen dat de PVV helemaal geen optie is, doet Omtzigt niet, maar de deur naar Wilders staat hoogstens op een heel klein kiertje.In Buitenhof zei **Omtzigt** ""grote moeite"" te hebben met Wilders' standpunten die ""raken aan de rechtstaat"".NSC wil alleen regeren met partijen die de rechtstaat ""heel laten"", aldus de NSC-voorman.","513,663",N,0.6666666666666666,N,,,L,N,,,,,,,
4143,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-26-PVV,CivilRights,"Ronduit zeggen dat de PVV helemaal geen optie is, doet Omtzigt niet, maar de deur naar Wilders staat hoogstens op een heel klein kiertje.In Buitenhof zei Omtzigt ""grote moeite"" te hebben met **Wilders'** standpunten die ""raken aan de rechtstaat"".NSC wil alleen regeren met partijen die de rechtstaat ""heel laten"", aldus de NSC-voorman.",513,R,1.0,,,,R,R,,,,,,,
4144,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-42-GL/PvdA,Immigration,"""Stem op mij, want anders krijgt u een coalitie met Wilders.""De huidige **GroenLinks-PvdA-fractievoorzitter** Jesse Klaver stelde vandaag op X dat de PVV-leider heus ""niet milder"" is geworden.""Wilders vindt nog steeds dat een gekozen volksvertegenwoordiger met hoofddoek geen plek heeft in de Kamer.""",537,N,1.0,N,,N,,,,,,,,,
4145,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-42-GL/PvdA,CivilRights,"""Stem op mij, want anders krijgt u een coalitie met Wilders.""De huidige **GroenLinks-PvdA-fractievoorzitter** Jesse Klaver stelde vandaag op X dat de PVV-leider heus ""niet milder"" is geworden.""Wilders vindt nog steeds dat een gekozen volksvertegenwoordiger met hoofddoek geen plek heeft in de Kamer.""",513,N,1.0,,,,N,N,,,,,,,
4146,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-42-PVV,Immigration,"""Stem op mij, want anders krijgt u een coalitie met Wilders.""De huidige GroenLinks-PvdA-fractievoorzitter Jesse Klaver stelde vandaag op X dat de **PVV-leider** heus ""niet milder"" is geworden.""Wilders vindt nog steeds dat een gekozen volksvertegenwoordiger met hoofddoek geen plek heeft in de Kamer.""",537,N,1.0,N,,N,,,,,,,,,
4147,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-42-PVV,CivilRights,"""Stem op mij, want anders krijgt u een coalitie met Wilders.""De huidige GroenLinks-PvdA-fractievoorzitter Jesse Klaver stelde vandaag op X dat de **PVV-leider** heus ""niet milder"" is geworden.""Wilders vindt nog steeds dat een gekozen volksvertegenwoordiger met hoofddoek geen plek heeft in de Kamer.""",513,R,1.0,,,,R,R,,,,,,,
4148,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-43-PVV,Immigration,"De huidige GroenLinks-PvdA-fractievoorzitter Jesse Klaver stelde vandaag op X dat de PVV-leider heus ""niet milder"" is geworden.""**Wilders** vindt nog steeds dat een gekozen volksvertegenwoordiger met hoofddoek geen plek heeft in de Kamer.""Partijen als VVD en NSC zullen proberen zo vaag mogelijk te blijven over hun voorkeur.",551,N,1.0,N,,,N,,,,,,,,
4149,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-44-VVD,Immigration,"""Wilders vindt nog steeds dat een gekozen volksvertegenwoordiger met hoofddoek geen plek heeft in de Kamer.""Partijen als **VVD** en NSC zullen proberen zo vaag mogelijk te blijven over hun voorkeur.Afhankelijk van de uiteindelijke uitslag, zouden die ook in een 'linksere' coalitie terecht kunnen komen en ze hebben er niks bij te winnen om zich nu al ergens op vast te leggen.",537,N,1.0,N,,N,,,,,,,,,
4150,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-8-PVV,Immigration,"Wat wellicht cruciaal zal blijken is het feit dat PVV-leider Geert Wilders zich duidelijk anders opstelt dan in het verleden.De **PVV** bestaat achttien jaar en heeft vrijwel voortdurend in de oppositie gezeten.Veel partijen, zoals de VVD onder Rutte, wilden lang niet met de partij samenwerken, vanwege de harde standpunten over bijvoorbeeld asielzoekers en de islam.",537,N,1.0,N,,N,,,,,,,,,
4151,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-9-VVD,Immigration,"De PVV bestaat achttien jaar en heeft vrijwel voortdurend in de oppositie gezeten.Veel partijen, zoals de **VVD** onder Rutte, wilden lang niet met de partij samenwerken, vanwege de harde standpunten over bijvoorbeeld asielzoekers en de islam.Maar deze campagne probeert Wilders nadrukkelijk zijn redelijke en constructieve kant te laten zien.",537,N,1.0,N,,N,,,,,,,,,
4152,7d3de67accc6e5a419d32fe992220acd0b21ffe83efe12960783f1a4-1-Overig,Environment,Er was ooit eens een **VVD-Kamerlid** dat beweerde dat je prima een autoweg dwars door een natuurgebied kunt aanleggen.Je krijgt dan immers twee natuurgebieden.,620,R,1.0,,,,R,,,R,,,,,
4153,7d3de67accc6e5a419d32fe992220acd0b21ffe83efe12960783f1a4-1-VVD,Environment,Er was ooit eens een **VVD-Kamerlid** dat beweerde dat je prima een autoweg dwars door een natuurgebied kunt aanleggen.Je krijgt dan immers twee natuurgebieden.,620,R,1.0,,,,R,,,R,,,,,
4154,7d3de67accc6e5a419d32fe992220acd0b21ffe83efe12960783f1a4-23-SGP,Agriculture,"Dat is hard nodig, vinden de bèta's zelf.Wijlen Bas van der Vlies, lange tijd de leider van de **SGP** en afgestudeerd aan de technische hogeschool in Delft, zei vijftien jaar geleden tegen het blad Intermediair:""Minister van landbouw Laurens Jan Brinkhorst had het over het mestoverschot.",712,N,1.0,N,,,,,,N,,,,,
4155,7d3de67accc6e5a419d32fe992220acd0b21ffe83efe12960783f1a4-24-Overig,Agriculture,"Wijlen Bas van der Vlies, lange tijd de leider van de SGP en afgestudeerd aan de technische hogeschool in Delft, zei vijftien jaar geleden tegen het blad Intermediair:""**Minister** van landbouw Laurens Jan Brinkhorst had het over het mestoverschot.Om te verbeelden hoe groot dat was, zei hij dat de hele provincie Utrecht over een paar jaar met een laag van een meter kon worden bedekt.",712,N,1.0,N,,,,,,N,,,,,
4156,7dac5e353335f94fb808a38537d5cf55bc5e1db06dc1fcee7813bc0c-10-NSC,CivilRights,"Toch doen veel politieke partijen alsof het gezin de kleinste maatschappelijke eenheid is.„Er ligt een grote innerlijke kracht verscholen in onze gezinnen, wijken en dorpen”, schrijft **NSC** in zijn verkiezingsprogramma.De VVD wil „de belasting op de energierekening voor gezinnen verlagen”, BBB zegt dat „brood op de plank brengen voor je gezin” voldoening en trots geeft, en het CDA, „de moderne gezinspartij”, stelt:",513,R,1.0,,,,R,R,,,,,,,
4157,7dac5e353335f94fb808a38537d5cf55bc5e1db06dc1fcee7813bc0c-11-BBB,Economic,"„Er ligt een grote innerlijke kracht verscholen in onze gezinnen, wijken en dorpen”, schrijft NSC in zijn verkiezingsprogramma.De VVD wil „de belasting op de energierekening voor gezinnen verlagen”, **BBB** zegt dat „brood op de plank brengen voor je gezin” voldoening en trots geeft, en het CDA, „de moderne gezinspartij”, stelt:„De noodzaak om de bestaanszekerheid te vergroten, geldt als eerste voor onze gezinnen.”",650,N,1.0,N,N,N,N,N,,N,,,,,
4158,7dac5e353335f94fb808a38537d5cf55bc5e1db06dc1fcee7813bc0c-11-BBB,CivilRights,"„Er ligt een grote innerlijke kracht verscholen in onze gezinnen, wijken en dorpen”, schrijft NSC in zijn verkiezingsprogramma.De VVD wil „de belasting op de energierekening voor gezinnen verlagen”, **BBB** zegt dat „brood op de plank brengen voor je gezin” voldoening en trots geeft, en het CDA, „de moderne gezinspartij”, stelt:„De noodzaak om de bestaanszekerheid te vergroten, geldt als eerste voor onze gezinnen.”",513,R,1.0,,,,R,R,,,,,,,
4159,7dac5e353335f94fb808a38537d5cf55bc5e1db06dc1fcee7813bc0c-11-CDA,Economic,"„Er ligt een grote innerlijke kracht verscholen in onze gezinnen, wijken en dorpen”, schrijft NSC in zijn verkiezingsprogramma.De VVD wil „de belasting op de energierekening voor gezinnen verlagen”, BBB zegt dat „brood op de plank brengen voor je gezin” voldoening en trots geeft, en het **CDA**, „de moderne gezinspartij”, stelt:„De noodzaak om de bestaanszekerheid te vergroten, geldt als eerste voor onze gezinnen.”",650,L,0.6666666666666666,L,L,L,N,L,,N,,,,,
