,unit_id,topic,text,jobids,majority,agreement,NK,NPR,AM,KN,SH,NR,JE,WA,GPT
3025,5d68852d685f4b90ea55b484f16d5f95872eb2b198288af13a954ac2-5-NSC,Agriculture,"De deur naar de VVD staat nog op een kier, maar niet van harte.Veel liever zoekt Timmermans naar de raakvlakken met **NSC**, zo bleek tijdens de verschillende debatten.U liet in het eerste RTL-debat 2030 los als jaartal om de stikstofuitstoot met de helft te verminderen.","652,652,652,652",N,1.0,N,,N,N,,N,,,
3026,5d68852d685f4b90ea55b484f16d5f95872eb2b198288af13a954ac2-98-NSC,Immigration,"Dus we zetten stappen.""Terugkomend op de samenwerking met **NSC**:zal dat lukken op het gebied van migratie?","543,543",N,1.0,N,,N,,,,,,
3027,5ddd9f15873aad8bdd8544098add68c9aa64d633b606d596a3ad5106-23-GL/PvdA,Economic,Elke lijsttrekker mocht een tegenstander kiezen.**Timmermans** daagde Omtzigt uit en deed voor hoe je een vraag stelt waarbij je zelf zo lang mogelijk aan het woord bent.Het onderwerp bestaanszekerheid werd nog eens dunnetjes overgedaan.,"644,644",N,1.0,N,,,,N,,,,
3028,5ddd9f15873aad8bdd8544098add68c9aa64d633b606d596a3ad5106-23-NSC,Economic,Elke lijsttrekker mocht een tegenstander kiezen.Timmermans daagde **Omtzigt** uit en deed voor hoe je een vraag stelt waarbij je zelf zo lang mogelijk aan het woord bent.Het onderwerp bestaanszekerheid werd nog eens dunnetjes overgedaan.,"644,644",N,1.0,N,,,,N,,,,
3029,5ddd9f15873aad8bdd8544098add68c9aa64d633b606d596a3ad5106-25-GL/PvdA,Economic,"Het onderwerp bestaanszekerheid werd nog eens dunnetjes overgedaan.Omtzigt ratelde z’n les op (gasprijzen omlaag), maar hij had net zo goed niks kunnen zeggen, want **Timmermans** concludeerde dat Omtzigt niet wilde wat **GroenLinks-PvdA** wel wil en dat was „heel jammer”.Yesilgöz koos bij de debatronde ook Omtzigt, die daarop grapte dat hij vroeger bij gymnastiek nooit zo vaak werd gekozen.","644,644",N,1.0,N,,,,N,,,,
3030,5ddd9f15873aad8bdd8544098add68c9aa64d633b606d596a3ad5106-25-GL/PvdA,Environment,"Het onderwerp bestaanszekerheid werd nog eens dunnetjes overgedaan.Omtzigt ratelde z’n les op (gasprijzen omlaag), maar hij had net zo goed niks kunnen zeggen, want **Timmermans** concludeerde dat Omtzigt niet wilde wat **GroenLinks-PvdA** wel wil en dat was „heel jammer”.Yesilgöz koos bij de debatronde ook Omtzigt, die daarop grapte dat hij vroeger bij gymnastiek nooit zo vaak werd gekozen.","618,618",N,1.0,N,,,,N,,,,
3031,5ddd9f15873aad8bdd8544098add68c9aa64d633b606d596a3ad5106-25-NSC,Economic,"Het onderwerp bestaanszekerheid werd nog eens dunnetjes overgedaan.**Omtzigt** ratelde z’n les op (gasprijzen omlaag), maar hij had net zo goed niks kunnen zeggen, want Timmermans concludeerde dat **Omtzigt** niet wilde wat GroenLinks-PvdA wel wil en dat was „heel jammer”.Yesilgöz koos bij de debatronde ook Omtzigt, die daarop grapte dat hij vroeger bij gymnastiek nooit zo vaak werd gekozen.","644,644",N,1.0,N,,,,N,,,,
3032,5ddd9f15873aad8bdd8544098add68c9aa64d633b606d596a3ad5106-25-NSC,Environment,"Het onderwerp bestaanszekerheid werd nog eens dunnetjes overgedaan.**Omtzigt** ratelde z’n les op (gasprijzen omlaag), maar hij had net zo goed niks kunnen zeggen, want Timmermans concludeerde dat **Omtzigt** niet wilde wat GroenLinks-PvdA wel wil en dat was „heel jammer”.Yesilgöz koos bij de debatronde ook Omtzigt, die daarop grapte dat hij vroeger bij gymnastiek nooit zo vaak werd gekozen.","618,618",N,1.0,N,,,,N,,,,
3033,5ddd9f15873aad8bdd8544098add68c9aa64d633b606d596a3ad5106-26-NSC,Environment,"Omtzigt ratelde z’n les op (gasprijzen omlaag), maar hij had net zo goed niks kunnen zeggen, want Timmermans concludeerde dat Omtzigt niet wilde wat GroenLinks-PvdA wel wil en dat was „heel jammer”.Yesilgöz koos bij de debatronde ook **Omtzigt**, die daarop grapte dat hij vroeger bij gymnastiek nooit zo vaak werd gekozen.Zij prees Omtzigt, de econometrist en zijn liefde voor cijfers.","618,618",N,1.0,N,,,,N,,,,
3034,5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-11-NSC,CivilRights,"Wilders zou graag regeren met de VVD van Dilan Yesilgöz en NSC van Pieter Omtzigt, samen met BBB en JA21.Maar Yesilgöz en **Omtzigt** houden afstand van de PVV, waarbij ze wijzen op de elementen van zijn programma die tegen de rechtsstaat ingaan, zoals een koranverbod.Omtzigt sluit de PVV zelfs uit als partner.","518,518",L,1.0,,,L,L,,,,,
3035,5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-11-PVV,CivilRights,"Wilders zou graag regeren met de VVD van Dilan Yesilgöz en NSC van Pieter Omtzigt, samen met BBB en JA21.Maar Yesilgöz en Omtzigt houden afstand van de **PVV**, waarbij ze wijzen op de elementen van zijn programma die tegen de rechtsstaat ingaan, zoals een koranverbod.Omtzigt sluit de PVV zelfs uit als partner.","518,518",R,1.0,,,R,R,,,,,
3036,5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-12-NSC,CivilRights,"Maar Yesilgöz en Omtzigt houden afstand van de PVV, waarbij ze wijzen op de elementen van zijn programma die tegen de rechtsstaat ingaan, zoals een koranverbod.**Omtzigt** sluit de PVV zelfs uit als partner.Nu Wilders zegt dat de meest omstreden ingrediënten uit zijn programma wat hem betreft van tafel kunnen, is het de vraag wat VVD en NSC doen.","518,518",L,1.0,,,L,L,,,,,
3037,5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-12-PVV,CivilRights,"Maar Yesilgöz en Omtzigt houden afstand van de PVV, waarbij ze wijzen op de elementen van zijn programma die tegen de rechtsstaat ingaan, zoals een koranverbod.Omtzigt sluit de **PVV** zelfs uit als partner.Nu Wilders zegt dat de meest omstreden ingrediënten uit zijn programma wat hem betreft van tafel kunnen, is het de vraag wat VVD en NSC doen.","518,518",R,1.0,,,R,R,,,,,
3038,5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-2-PVV,Immigration,",De anti-islamagenda van de PVV hoeft van Geert Wilders geen hoofdrol te spelen, mocht zijn partij in een nieuw kabinet meeregeren.„De islam zal nooit uit ons dna gaan, maar de prioriteit ligt nu duidelijk bij andere zaken als het gaat om de komende regeerperiode”, zei **Wilders** dinsdagavond bij Nieuwsuur.Tijdens een eventuele formatie wil de PVV-leider zich „stevig maar redelijk opstellen”.","542,542",N,1.0,N,,N,,,,,,
3039,5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-3-PVV,Immigration,"„De islam zal nooit uit ons dna gaan, maar de prioriteit ligt nu duidelijk bij andere zaken als het gaat om de komende regeerperiode”, zei Wilders dinsdagavond bij Nieuwsuur.Tijdens een eventuele formatie wil de **PVV-leider** zich „stevig maar redelijk opstellen”.Een koran- of moskeeverbod heeft geen prioriteit, zei hij.","542,542",N,1.0,N,,N,,,,,,
3040,5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-5-PVV,Immigration,"Een koran- of moskeeverbod heeft geen prioriteit, zei hij.„Ik weet bij onderhandelingen wat voor de **PVV-kiezer** belangrijk is.Dat er meer geld in de portemonnee komt, dat er weer fatsoenlijke zorg is, en dat we die asieltsunami en andere vormen van migratie moeten keren.”","542,542",R,1.0,R,,R,,,,,,
3041,5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-5-PVV,Economic,"Een koran- of moskeeverbod heeft geen prioriteit, zei hij.„Ik weet bij onderhandelingen wat voor de **PVV-kiezer** belangrijk is.Dat er meer geld in de portemonnee komt, dat er weer fatsoenlijke zorg is, en dat we die asieltsunami en andere vormen van migratie moeten keren.”","641,641",L,0.5,N,,,L,,,,,
3042,5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-7-PVV,Immigration,"Dat er meer geld in de portemonnee komt, dat er weer fatsoenlijke zorg is, en dat we die asieltsunami en andere vormen van migratie moeten keren.”Al maanden draagt Geert **Wilders** een vaste boodschap uit tijdens de **PVV-campagne**.„De PVV wil meeregeren!” twitterde hij op de dag dat Mark Rutte zijn vertrek uit de politiek aankondigde, vlak na de val van kabinet-Rutte IV.","542,542",R,1.0,R,,R,,,,,,
3043,5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-7-PVV,Economic,"Dat er meer geld in de portemonnee komt, dat er weer fatsoenlijke zorg is, en dat we die asieltsunami en andere vormen van migratie moeten keren.”Al maanden draagt Geert **Wilders** een vaste boodschap uit tijdens de **PVV-campagne**.„De PVV wil meeregeren!” twitterde hij op de dag dat Mark Rutte zijn vertrek uit de politiek aankondigde, vlak na de val van kabinet-Rutte IV.","641,641",N,1.0,N,,,N,,,,,
3044,5df2b008268d836198e39594b76ae944741c3df68fc87e6aa7085b66-12-BBB,Economic,"zes lijsttrekkers zaten gebroederlijk aan de talkshowtafel van Renze Klamer, en mochten aan de hand van drie thema's (wonen, zorg en bestaanszekerheid) reageren op de problemen van Echte Mensen in de studio.Maar of het nu ging om de standpunten van Dilan 'Ik kijk liever vooruit' Yesilgöz of Caroline 'Dit voorstel in ons verkiezingsprogramma verdient nog wat meer uitwerking' van der **Plas**:geen van de lijsttrekkers haalde het bij de ongekende wedstrijdvorm van Wester, die - waarom?","646,646",N,1.0,N,N,,,,,,,
3045,5df2b008268d836198e39594b76ae944741c3df68fc87e6aa7085b66-12-VVD,Economic,"zes lijsttrekkers zaten gebroederlijk aan de talkshowtafel van Renze Klamer, en mochten aan de hand van drie thema's (wonen, zorg en bestaanszekerheid) reageren op de problemen van Echte Mensen in de studio.Maar of het nu ging om de standpunten van Dilan 'Ik kijk liever vooruit' **Yesilgöz** of Caroline 'Dit voorstel in ons verkiezingsprogramma verdient nog wat meer uitwerking' van der Plas:geen van de lijsttrekkers haalde het bij de ongekende wedstrijdvorm van Wester, die - waarom?","646,646",N,1.0,N,N,,,,,,,
3046,5df2b008268d836198e39594b76ae944741c3df68fc87e6aa7085b66-20-BBB,Economic,'Gratis bestaat toch niet?!'Over een **BBB-plan** om belastingen te schrappen: 'Heeft u enig idee wat dat kost?!',"646,646",N,0.5,R,N,,,,,,,
3047,5df6e842e262cd382c54acd0cbcae443777f24c61768771240873e8d-6-FvD,CivilRights,"de baas - en de vrouw thuis blijft om kinderen te baren, het huis te poetsen en manlief te dienen.Trad-wives zijn een natte droom voor Thierry **Baudet** en zijn volgelingen.Nu heb ik niks tegen huisvrouwen - als iemand er zelf voor kiest is dat natuurlijk hartstikke prima.","500,500,500",R,0.6666666666666666,N,,R,,R,,,,
3048,5dffe9ca579aee69dbbac424fdc0191fda0934a569c994d09cb973c1-48-Overig,CivilRights,ErvaringNu de VN Iran voorzitter maakt van het mensenrechtenforum lijkt het mij ook een goed idee om Ridouan Taghi **minister** van Justitie te maken in een volgend kabinet.Blijkbaar kiest men voor ervaring op het desbetreffende gebied.,"510,510",N,1.0,,,,N,N,,,,
3049,5dffe9ca579aee69dbbac424fdc0191fda0934a569c994d09cb973c1-80-VVD,Immigration,"Kees Heistek, Zaandam**Yesilgöz**Correspondent Alexander Bakker krijgt in politiek Brussel veel vragen over Dilan Yesilgöz, die als vluchteling kritisch is over migratie.","535,535",N,0.5,,R,N,,,,,,
3050,5dffe9ca579aee69dbbac424fdc0191fda0934a569c994d09cb973c1-81-VVD,Immigration,"YesilgözCorrespondent Alexander Bakker krijgt in politiek Brussel veel vragen over Dilan **Yesilgöz**, die als vluchteling kritisch is over migratie.Als Yesilgöz zich niet of alleen positief zou uitlaten over migratie, zou haar worden verweten dat ze door haar vluchtelingoogkleppen blind is voor de hedendaagse realiteit.","535,535",N,0.5,,R,N,,,,,,
3051,5dffe9ca579aee69dbbac424fdc0191fda0934a569c994d09cb973c1-82-VVD,Immigration,"Correspondent Alexander Bakker krijgt in politiek Brussel veel vragen over Dilan Yesilgöz, die als vluchteling kritisch is over migratie.Als **Yesilgöz** zich niet of alleen positief zou uitlaten over migratie, zou haar worden verweten dat ze door haar vluchtelingoogkleppen blind is voor de hedendaagse realiteit.Toen zij naar Nederland kwam, was de bevolkings- en migratiesituatie hier totaal anders.","535,535",N,0.5,,R,N,,,,,,
3052,5e4da803846c56287154c31ff760700e887ab23e0ac25f3f5e24238f-38-VVD,Economic,"Ik slaap er in elk geval slecht van.Maar het ergste vind ik dat mevrouw **Yesilgöz** (en met haar vele anderen) het probleem wegwuiven.Want 'investeren in jezelf, dat is ook iets moois'.","644,644",N,1.0,N,,,,N,,,,
3053,5e4de32dc6f388fba16f6b1f72fd5c2d404bbf2cfdd7678dcf830404-17-GL/PvdA,Immigration,"Tegelijkertijd spaarden ze elkaar niet als ze de onderlinge verschillen doornamen, vooral op het gebied van migratie, minimumloon en kernenergie.Politiek commentator Thomas van Groningen sprak in Op1 al van „een bromance” tussen **GroenLinks-PvdA** en NSC, maar misschien had hij niet goed genoeg geluisterd naar de slotakte.„Vindt u ook dat de VVD maar even op het bankje moet zitten?” vroeg gespreksleider Diana Matroos.","534,534",N,1.0,,N,N,,,,,,
3054,5e4de32dc6f388fba16f6b1f72fd5c2d404bbf2cfdd7678dcf830404-17-GL/PvdA,Economic,"Tegelijkertijd spaarden ze elkaar niet als ze de onderlinge verschillen doornamen, vooral op het gebied van migratie, minimumloon en kernenergie.Politiek commentator Thomas van Groningen sprak in Op1 al van „een bromance” tussen **GroenLinks-PvdA** en NSC, maar misschien had hij niet goed genoeg geluisterd naar de slotakte.„Vindt u ook dat de VVD maar even op het bankje moet zitten?” vroeg gespreksleider Diana Matroos.","635,635,635",N,1.0,N,N,,N,,,,,
3055,5e4de32dc6f388fba16f6b1f72fd5c2d404bbf2cfdd7678dcf830404-17-NSC,Economic,"Tegelijkertijd spaarden ze elkaar niet als ze de onderlinge verschillen doornamen, vooral op het gebied van migratie, minimumloon en kernenergie.Politiek commentator Thomas van Groningen sprak in Op1 al van „een bromance” tussen GroenLinks-PvdA en **NSC**, maar misschien had hij niet goed genoeg geluisterd naar de slotakte.„Vindt u ook dat de VVD maar even op het bankje moet zitten?” vroeg gespreksleider Diana Matroos.","635,635,635",N,1.0,N,N,,N,,,,,
3056,5e5459afb86e7e94ddf62c7607d2c45fb3e46e90d9f79cd0474a6b71-4-PVV,Immigration,"WaaromNiets is **Wilders** deze keer te dol om straks mee te regeren:hij ontbloot zijn tanden veelvuldig en parkeert het kernpunt van de PVV, schoppen tegen de islam.","530,530",N,1.0,N,N,,,,,,,
3057,5e5459afb86e7e94ddf62c7607d2c45fb3e46e90d9f79cd0474a6b71-5-PVV,Immigration,"Niets is Wilders deze keer te dol om straks mee te regeren:hij ontbloot zijn tanden veelvuldig en parkeert het kernpunt van de **PVV**, schoppen tegen de islam.„Er zijn belangrijkere prioriteiten.”","530,530",N,1.0,N,N,,,,,,,
3058,5e6d54789414d202c857cf8a776519af97bee0a41638d69454b66539-25-VVD,Environment,"Althans, bewoners en bestuurders gaven hem het voordeel van de twijfel.Eindelijk een minister, zo klinkt het, een **VVD’er** nota bene, die kiest voor de leefomgeving, voor de mensen, en niet voor de luchtvaartsector.De teleurstelling is dinsdag groot als blijkt dat de krimp wordt opgeschort.","559,559,559,559,559,559,559",N,0.5714285714285714,L,L,N,N,L,N,N,,
3059,5e6d54789414d202c857cf8a776519af97bee0a41638d69454b66539-77-Overig,Environment,"Hij heeft weliswaar het eerste deel van zijn plannen opgeschort, maar deel twee en drie staan nog steeds op de planning.Voor het tweede deel – maatregelen om de geluidshinder verder te beperken – is de **minister** wel een EU-procedure begonnen.Op 1 september heeft Harbers dit plan naar Brussel gestuurd.","559,559,559,559,559,559,559",N,0.8571428571428571,N,N,N,N,N,N,L,,
3060,5e85be697b8002e0972e508fad33f07c403ff859e7391c66f44a7e7e-158-D66,Economic,"Achterliggende gedachte is dat een hoger minimumloon ervoor zorgt dat er minder toeslagen nodig zijn om armoede tegen te gaan.Sommige partijen, zoals de VVD reppen alleen van verhoging, andere partijen, zoals GroenLinks-PvdA, Partij voor de Dieren, **D66** en Denk noemen bedragen van 14 tot bijna 18 euro.Ook de koppeling met de uitkeringen blijft in de meeste verkiezingsprogramma’s in stand.","636,636",L,1.0,L,L,,,,,,,
3061,5e85be697b8002e0972e508fad33f07c403ff859e7391c66f44a7e7e-158-Denk,Economic,"Achterliggende gedachte is dat een hoger minimumloon ervoor zorgt dat er minder toeslagen nodig zijn om armoede tegen te gaan.Sommige partijen, zoals de VVD reppen alleen van verhoging, andere partijen, zoals GroenLinks-PvdA, Partij voor de Dieren, D66 en **Denk** noemen bedragen van 14 tot bijna 18 euro.Ook de koppeling met de uitkeringen blijft in de meeste verkiezingsprogramma’s in stand.","636,636",L,1.0,L,L,,,,,,,
3062,5e85be697b8002e0972e508fad33f07c403ff859e7391c66f44a7e7e-158-GL/PvdA,Economic,"Achterliggende gedachte is dat een hoger minimumloon ervoor zorgt dat er minder toeslagen nodig zijn om armoede tegen te gaan.Sommige partijen, zoals de VVD reppen alleen van verhoging, andere partijen, zoals **GroenLinks-PvdA**, Partij voor de Dieren, D66 en Denk noemen bedragen van 14 tot bijna 18 euro.Ook de koppeling met de uitkeringen blijft in de meeste verkiezingsprogramma’s in stand.","636,636",L,1.0,L,L,,,,,,,
3063,5e85be697b8002e0972e508fad33f07c403ff859e7391c66f44a7e7e-158-PvdD,Economic,"Achterliggende gedachte is dat een hoger minimumloon ervoor zorgt dat er minder toeslagen nodig zijn om armoede tegen te gaan.Sommige partijen, zoals de VVD reppen alleen van verhoging, andere partijen, zoals GroenLinks-PvdA, Partij voor de **Dieren**, D66 en Denk noemen bedragen van 14 tot bijna 18 euro.Ook de koppeling met de uitkeringen blijft in de meeste verkiezingsprogramma’s in stand.","636,636",L,1.0,L,L,,,,,,,
3064,5e85be697b8002e0972e508fad33f07c403ff859e7391c66f44a7e7e-165-BBB,Economic,"In verschillende programma’s wordt een fiscale oplossing gezocht om meer bestaanszekerheid te creëren voor burgers met lage inkomens.Zo willen partijen als JA21, FVD en **BBB** een belastingvrije voet introduceren voor inkomens tot 20.000 of 30.000 euro per jaar.Andere partijen, zoals de ChristenUnie, pleiten voor een zogeheten negatieve inkomstenbelasting.","636,636",L,1.0,L,L,,,,,,,
3065,5e85be697b8002e0972e508fad33f07c403ff859e7391c66f44a7e7e-165-FvD,Economic,"In verschillende programma’s wordt een fiscale oplossing gezocht om meer bestaanszekerheid te creëren voor burgers met lage inkomens.Zo willen partijen als JA21, **FVD** en BBB een belastingvrije voet introduceren voor inkomens tot 20.000 of 30.000 euro per jaar.Andere partijen, zoals de ChristenUnie, pleiten voor een zogeheten negatieve inkomstenbelasting.","636,636",L,1.0,L,L,,,,,,,
3066,5e85be697b8002e0972e508fad33f07c403ff859e7391c66f44a7e7e-165-JA21,Economic,"In verschillende programma’s wordt een fiscale oplossing gezocht om meer bestaanszekerheid te creëren voor burgers met lage inkomens.Zo willen partijen als **JA21**, FVD en BBB een belastingvrije voet introduceren voor inkomens tot 20.000 of 30.000 euro per jaar.Andere partijen, zoals de ChristenUnie, pleiten voor een zogeheten negatieve inkomstenbelasting.","636,636",L,1.0,L,L,,,,,,,
