unit_id,doc_id,actor,sentence_id,start,end,text,text_hl,before,after
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::232::politiek,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,politiek,3,232,238,"BBaudet liep volgens zijn partij een lichte hersenschudding op, meldde FvD vrijdag.","B**Baudet **liep volgens zijn partij een lichte hersenschudding op, meldde FvD vrijdag.",Het is nog steeds de vraag hoe de dader zo dichtbij kon komen.,De komende dagen zijn er geen campagneactiviteiten.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::257::politiek,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,politiek,3,257,263,"Baudet liep volgens zijn ppartij een lichte hersenschudding op, meldde FvD vrijdag.","Baudet liep volgens zijn p**partij **een lichte hersenschudding op, meldde FvD vrijdag.",Het is nog steeds de vraag hoe de dader zo dichtbij kon komen.,De komende dagen zijn er geen campagneactiviteiten.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::302::politiek,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,politiek,3,302,305,"Baudet liep volgens zijn partij een lichte hersenschudding op, meldde FFvD vrijdag.","Baudet liep volgens zijn partij een lichte hersenschudding op, meldde F**FvD **vrijdag.",Het is nog steeds de vraag hoe de dader zo dichtbij kon komen.,De komende dagen zijn er geen campagneactiviteiten.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::367::politiek,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,politiek,5,367,370,FFvD zegt met experts te kijken naar aanvullende veiligheidsmaatregelen.,F**FvD **zegt met experts te kijken naar aanvullende veiligheidsmaatregelen.,De komende dagen zijn er geen campagneactiviteiten.,"Baudet arriveerde bij de universiteit op uitnodiging van KVHV Gent, een conservatieve studentenvereniging."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::380::experts,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,experts,5,380,387,FvD zegt met eexperts te kijken naar aanvullende veiligheidsmaatregelen.,FvD zegt met e**experts **te kijken naar aanvullende veiligheidsmaatregelen.,De komende dagen zijn er geen campagneactiviteiten.,"Baudet arriveerde bij de universiteit op uitnodiging van KVHV Gent, een conservatieve studentenvereniging."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::439::politiek,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,politiek,6,439,445,"BBaudet arriveerde bij de universiteit op uitnodiging van KVHV Gent, een conservatieve studentenvereniging.","B**Baudet **arriveerde bij de universiteit op uitnodiging van KVHV Gent, een conservatieve studentenvereniging.",FvD zegt met experts te kijken naar aanvullende veiligheidsmaatregelen.,Eigenlijk wilden de politie en de universiteit de lezing verbieden.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::496::overig/Niet duidelijk,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overig/Niet duidelijk,6,496,505,"Baudet arriveerde bij de universiteit op uitnodiging van KKVHV Gent, een conservatieve studentenvereniging.","Baudet arriveerde bij de universiteit op uitnodiging van K**KVHV Gent,** een conservatieve studentenvereniging.",FvD zegt met experts te kijken naar aanvullende veiligheidsmaatregelen.,Eigenlijk wilden de politie en de universiteit de lezing verbieden.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::566::overheidsinstanties,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overheidsinstanties,7,566,573,Eigenlijk wilden de ppolitie en de universiteit de lezing verbieden.,Eigenlijk wilden de p**politie **en de universiteit de lezing verbieden.,"Baudet arriveerde bij de universiteit op uitnodiging van KVHV Gent, een conservatieve studentenvereniging.","Eerdere gastoptredens die KVHV Gent organiseerde, liepen uit de hand door een tegenreactie."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::580::overig/Niet duidelijk,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overig/Niet duidelijk,7,580,592,Eigenlijk wilden de politie en de uuniversiteit de lezing verbieden.,Eigenlijk wilden de politie en de u**universiteit **de lezing verbieden.,"Baudet arriveerde bij de universiteit op uitnodiging van KVHV Gent, een conservatieve studentenvereniging.","Eerdere gastoptredens die KVHV Gent organiseerde, liepen uit de hand door een tegenreactie."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::640::overig/Niet duidelijk,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overig/Niet duidelijk,8,640,649,"Eerdere gastoptredens die KKVHV Gent organiseerde, liepen uit de hand door een tegenreactie.","Eerdere gastoptredens die K**KVHV Gent **organiseerde, liepen uit de hand door een tegenreactie.",Eigenlijk wilden de politie en de universiteit de lezing verbieden.,Zo was er vorig jaar duw- en trekwerk bij de ingang toen de extreem-rechtse politicus Filip Dewinter kwam spreken.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::766::politiek,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,politiek,9,766,806,Zo was er vorig jaar duw- en trekwerk bij de ingang toen de eextreem-rechtse politicus Filip Dewinter kwam spreken.,Zo was er vorig jaar duw- en trekwerk bij de ingang toen de e**extreem-rechtse politicus Filip Dewinter **kwam spreken.,"Eerdere gastoptredens die KVHV Gent organiseerde, liepen uit de hand door een tegenreactie.",De Universiteit Gent kon de veiligheid van Baudet daarom op voorhand al niet garanderen.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::821::overig/Niet duidelijk,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overig/Niet duidelijk,10,821,841,DDe Universiteit Gent kon de veiligheid van Baudet daarom op voorhand al niet garanderen.,D**De Universiteit Gent **kon de veiligheid van Baudet daarom op voorhand al niet garanderen.,Zo was er vorig jaar duw- en trekwerk bij de ingang toen de extreem-rechtse politicus Filip Dewinter kwam spreken.,Dinsdag oordeelde de Belgische Raad van State echter dat de universiteit de lezing moest toestaan.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::864::politiek,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,politiek,10,864,870,De Universiteit Gent kon de veiligheid van BBaudet daarom op voorhand al niet garanderen.,De Universiteit Gent kon de veiligheid van B**Baudet **daarom op voorhand al niet garanderen.,Zo was er vorig jaar duw- en trekwerk bij de ingang toen de extreem-rechtse politicus Filip Dewinter kwam spreken.,Dinsdag oordeelde de Belgische Raad van State echter dat de universiteit de lezing moest toestaan.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::931::overheidsinstanties,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overheidsinstanties,11,931,955,Dinsdag oordeelde de BBelgische Raad van State echter dat de universiteit de lezing moest toestaan.,Dinsdag oordeelde de B**Belgische Raad van State **echter dat de universiteit de lezing moest toestaan.,De Universiteit Gent kon de veiligheid van Baudet daarom op voorhand al niet garanderen.,Vanwege de eerdere ervaringen hadden de universiteit en autoriteiten op veel tegenstanders gerekend.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1049::overig/Niet duidelijk,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overig/Niet duidelijk,12,1049,1061,Vanwege de eerdere ervaringen hadden de uuniversiteit en autoriteiten op veel tegenstanders gerekend.,Vanwege de eerdere ervaringen hadden de u**universiteit **en autoriteiten op veel tegenstanders gerekend.,Dinsdag oordeelde de Belgische Raad van State echter dat de universiteit de lezing moest toestaan.,"De autoriteiten namen flinke veiligheidsmaatregelen: er waren tientallen agenten aanwezig, in uniform én in burger."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1065::overheidsinstanties,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overheidsinstanties,12,1065,1077,Vanwege de eerdere ervaringen hadden de universiteit en aautoriteiten op veel tegenstanders gerekend.,Vanwege de eerdere ervaringen hadden de universiteit en a**autoriteiten **op veel tegenstanders gerekend.,Dinsdag oordeelde de Belgische Raad van State echter dat de universiteit de lezing moest toestaan.,"De autoriteiten namen flinke veiligheidsmaatregelen: er waren tientallen agenten aanwezig, in uniform én in burger."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1086::burgers,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,burgers,12,1086,1099,Vanwege de eerdere ervaringen hadden de universiteit en autoriteiten op veel ttegenstanders gerekend.,Vanwege de eerdere ervaringen hadden de universiteit en autoriteiten op veel t**tegenstanders **gerekend.,Dinsdag oordeelde de Belgische Raad van State echter dat de universiteit de lezing moest toestaan.,"De autoriteiten namen flinke veiligheidsmaatregelen: er waren tientallen agenten aanwezig, in uniform én in burger."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1113::overheidsinstanties,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overheidsinstanties,13,1113,1125,"De aautoriteiten namen flinke veiligheidsmaatregelen: er waren tientallen agenten aanwezig, in uniform én in burger.","De a**autoriteiten **namen flinke veiligheidsmaatregelen: er waren tientallen agenten aanwezig, in uniform én in burger.",Vanwege de eerdere ervaringen hadden de universiteit en autoriteiten op veel tegenstanders gerekend.,Ook waren er private veiligheidsdiensten en bodyguards.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1172::overheidsinstanties,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overheidsinstanties,13,1172,1190,"De autoriteiten namen flinke veiligheidsmaatregelen: er waren ttientallen agenten aanwezig, in uniform én in burger.","De autoriteiten namen flinke veiligheidsmaatregelen: er waren t**tientallen agenten **aanwezig, in uniform én in burger.",Vanwege de eerdere ervaringen hadden de universiteit en autoriteiten op veel tegenstanders gerekend.,Ook waren er private veiligheidsdiensten en bodyguards.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1247::bedrijven,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,bedrijven,14,1247,1266,Ook waren er private vveiligheidsdiensten en bodyguards.,Ook waren er private v**veiligheidsdiensten **en bodyguards.,"De autoriteiten namen flinke veiligheidsmaatregelen: er waren tientallen agenten aanwezig, in uniform én in burger.","De politie had vooraf iedere ingang geïnspecteerd en de omgeving gescreend, meldt persbureau Belga."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1270::bedrijven,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,bedrijven,14,1270,1280,Ook waren er private veiligheidsdiensten en bbodyguards..,Ook waren er private veiligheidsdiensten en b**bodyguards.**.,"De autoriteiten namen flinke veiligheidsmaatregelen: er waren tientallen agenten aanwezig, in uniform én in burger.","De politie had vooraf iedere ingang geïnspecteerd en de omgeving gescreend, meldt persbureau Belga."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1285::overheidsinstanties,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overheidsinstanties,15,1285,1292,"De ppolitie had vooraf iedere ingang geïnspecteerd en de omgeving gescreend, meldt persbureau Belga.","De p**politie **had vooraf iedere ingang geïnspecteerd en de omgeving gescreend, meldt persbureau Belga.",Ook waren er private veiligheidsdiensten en bodyguards.,"Toch konden de agenten niet voorkomen dat de aanvaller zich bij een van de ingangen verdekt had opgesteld, precies de ingang die Baudet koos."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1364::media,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,media,15,1364,1380,"De politie had vooraf iedere ingang geïnspecteerd en de omgeving gescreend, meldt ppersbureau Belga.","De politie had vooraf iedere ingang geïnspecteerd en de omgeving gescreend, meldt p**persbureau Belga.**",Ook waren er private veiligheidsdiensten en bodyguards.,"Toch konden de agenten niet voorkomen dat de aanvaller zich bij een van de ingangen verdekt had opgesteld, precies de ingang die Baudet koos."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1397::overheidsinstanties,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overheidsinstanties,16,1397,1404,"Toch konden de aagenten niet voorkomen dat de aanvaller zich bij een van de ingangen verdekt had opgesteld, precies de ingang die Baudet koos.","Toch konden de a**agenten **niet voorkomen dat de aanvaller zich bij een van de ingangen verdekt had opgesteld, precies de ingang die Baudet koos.","De politie had vooraf iedere ingang geïnspecteerd en de omgeving gescreend, meldt persbureau Belga.",De Gentse politie wilde vrijdagochtend niet zeggen hoe het kon dat de aanvaller daar was gaan staan.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1427::burgers,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,burgers,16,1427,1436,"Toch konden de agenten niet voorkomen dat de aaanvaller zich bij een van de ingangen verdekt had opgesteld, precies de ingang die Baudet koos.","Toch konden de agenten niet voorkomen dat de a**aanvaller **zich bij een van de ingangen verdekt had opgesteld, precies de ingang die Baudet koos.","De politie had vooraf iedere ingang geïnspecteerd en de omgeving gescreend, meldt persbureau Belga.",De Gentse politie wilde vrijdagochtend niet zeggen hoe het kon dat de aanvaller daar was gaan staan.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1511::politiek,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,politiek,16,1511,1517,"Toch konden de agenten niet voorkomen dat de aanvaller zich bij een van de ingangen verdekt had opgesteld, precies de ingang die BBaudet koos.","Toch konden de agenten niet voorkomen dat de aanvaller zich bij een van de ingangen verdekt had opgesteld, precies de ingang die B**Baudet **koos.","De politie had vooraf iedere ingang geïnspecteerd en de omgeving gescreend, meldt persbureau Belga.",De Gentse politie wilde vrijdagochtend niet zeggen hoe het kon dat de aanvaller daar was gaan staan.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1524::overheidsinstanties,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overheidsinstanties,17,1524,1541,DDe Gentse politie wilde vrijdagochtend niet zeggen hoe het kon dat de aanvaller daar was gaan staan.,D**De Gentse politie **wilde vrijdagochtend niet zeggen hoe het kon dat de aanvaller daar was gaan staan.,"Toch konden de agenten niet voorkomen dat de aanvaller zich bij een van de ingangen verdekt had opgesteld, precies de ingang die Baudet koos.","De man riep onder meer 'nee tegen fascisme, nee tegen Poetinisme.'"
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1594::burgers,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,burgers,17,1594,1603,De Gentse politie wilde vrijdagochtend niet zeggen hoe het kon dat de aaanvaller daar was gaan staan.,De Gentse politie wilde vrijdagochtend niet zeggen hoe het kon dat de a**aanvaller **daar was gaan staan.,"Toch konden de agenten niet voorkomen dat de aanvaller zich bij een van de ingangen verdekt had opgesteld, precies de ingang die Baudet koos.","De man riep onder meer 'nee tegen fascisme, nee tegen Poetinisme.'"
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1628::burgers,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,burgers,18,1628,1631,"De mman riep onder meer 'nee tegen fascisme, nee tegen Poetinisme.'","De m**man **riep onder meer 'nee tegen fascisme, nee tegen Poetinisme.'",De Gentse politie wilde vrijdagochtend niet zeggen hoe het kon dat de aanvaller daar was gaan staan.,Hij zou ook iets in een buitenlandse taal hebben geroepen.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1776::overheidsinstanties,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overheidsinstanties,20,1776,1790,Vrijdagochtend maakte de GGentse politie bekend dat het gaat om een in 1990 geboren Oekraïner die in Gent woont.,Vrijdagochtend maakte de G**Gentse politie **bekend dat het gaat om een in 1990 geboren Oekraïner die in Gent woont.,Hij zou ook iets in een buitenlandse taal hebben geroepen.,De man is na een nacht in de cel weer vrijgelaten.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1834::burgers,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,burgers,20,1834,1843,Vrijdagochtend maakte de Gentse politie bekend dat het gaat om een in 1990 geboren OOekraïner die in Gent woont.,Vrijdagochtend maakte de Gentse politie bekend dat het gaat om een in 1990 geboren O**Oekraïner **die in Gent woont.,Hij zou ook iets in een buitenlandse taal hebben geroepen.,De man is na een nacht in de cel weer vrijgelaten.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1866::burgers,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,burgers,21,1866,1869,De mman is na een nacht in de cel weer vrijgelaten.,De m**man **is na een nacht in de cel weer vrijgelaten.,Vrijdagochtend maakte de Gentse politie bekend dat het gaat om een in 1990 geboren Oekraïner die in Gent woont.,Het federaal pakket moet nu beoordelen of de man wordt vervolgd.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::1982::overig/Niet duidelijk,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overig/Niet duidelijk,23,1982,1994,De uuniversiteit had meer tegenstanders verwacht en had zelfs studenten opgeroepen te komen en kritische vragen te stellen.,De u**universiteit **had meer tegenstanders verwacht en had zelfs studenten opgeroepen te komen en kritische vragen te stellen.,Het federaal pakket moet nu beoordelen of de man wordt vervolgd.,"Volgens De Standaard gebeurde dat niet: bij de lezing, die met enige vertraging doorging, trakteerden de aanwezigen Baudet vooral op enthousiast applaus en gebonk op de collegebankjes."
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::2004::burgers,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,burgers,23,2004,2017,De universiteit had meer ttegenstanders verwacht en had zelfs studenten opgeroepen te komen en kritische vragen te stellen.,De universiteit had meer t**tegenstanders **verwacht en had zelfs studenten opgeroepen te komen en kritische vragen te stellen.,Het federaal pakket moet nu beoordelen of de man wordt vervolgd.,"Volgens De Standaard gebeurde dat niet: bij de lezing, die met enige vertraging doorging, trakteerden de aanwezigen Baudet vooral op enthousiast applaus en gebonk op de collegebankjes."
