variable,jobid,unit_id,topic,text,majority,agreement,NK,NPR,AM,KN,SH,NR,JE,WA
stance,541,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-20-VVD,Immigration,"Dat is het tweede punt:hoe **Yesilgöz** de ruimte voor (extreem-)rechts heeft vergroot door haar handreiking aan Wilders.Ze zegt dat te doen omdat ze geen enkele kiezer wil uitsluiten, wat een beetje onzin is - kiezen is niet hetzelfde als meeregeren - en wat je haar ook nooit zult horen zeggen over de Denk-stemmers, bijvoorbeeld.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,517,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-21-Denk,CivilRights,"hoe Yesilgöz de ruimte voor (extreem-)rechts heeft vergroot door haar handreiking aan Wilders.Ze zegt dat te doen omdat ze geen enkele kiezer wil uitsluiten, wat een beetje onzin is - kiezen is niet hetzelfde als meeregeren - en wat je haar ook nooit zult horen zeggen over de **Denk-stemmers**, bijvoorbeeld.Intussen profiteert Wilders alleen al door de eventuele kans op coalitiedeelname en probeert hij opzichtig zijn antidemocratische, racistische en discriminerende standpunten even tussen haakjes te zetten.",N,1,NA,NA,N,N,NA,NA,NA,NA
stance,541,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-21-Denk,Immigration,"hoe Yesilgöz de ruimte voor (extreem-)rechts heeft vergroot door haar handreiking aan Wilders.Ze zegt dat te doen omdat ze geen enkele kiezer wil uitsluiten, wat een beetje onzin is - kiezen is niet hetzelfde als meeregeren - en wat je haar ook nooit zult horen zeggen over de **Denk-stemmers**, bijvoorbeeld.Intussen profiteert Wilders alleen al door de eventuele kans op coalitiedeelname en probeert hij opzichtig zijn antidemocratische, racistische en discriminerende standpunten even tussen haakjes te zetten.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,517,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-22-PVV,CivilRights,"Ze zegt dat te doen omdat ze geen enkele kiezer wil uitsluiten, wat een beetje onzin is - kiezen is niet hetzelfde als meeregeren - en wat je haar ook nooit zult horen zeggen over de Denk-stemmers, bijvoorbeeld.Intussen profiteert **Wilders** alleen al door de eventuele kans op coalitiedeelname en probeert hij opzichtig zijn antidemocratische, racistische en discriminerende standpunten even tussen haakjes te zetten.En tenslotte is daar de grote uitdager van de VVD-bestuurscultuur, de man wiens koppigheid uiteindelijk leidde tot de val van Rutte III en de komst van een nieuwe partij:",R,1,NA,NA,R,R,NA,NA,NA,NA
stance,541,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-22-PVV,Immigration,"Ze zegt dat te doen omdat ze geen enkele kiezer wil uitsluiten, wat een beetje onzin is - kiezen is niet hetzelfde als meeregeren - en wat je haar ook nooit zult horen zeggen over de Denk-stemmers, bijvoorbeeld.Intussen profiteert **Wilders** alleen al door de eventuele kans op coalitiedeelname en probeert hij opzichtig zijn antidemocratische, racistische en discriminerende standpunten even tussen haakjes te zetten.En tenslotte is daar de grote uitdager van de VVD-bestuurscultuur, de man wiens koppigheid uiteindelijk leidde tot de val van Rutte III en de komst van een nieuwe partij:",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,640,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-24-NSC,Economic,"En tenslotte is daar de grote uitdager van de VVD-bestuurscultuur, de man wiens koppigheid uiteindelijk leidde tot de val van Rutte III en de komst van een nieuwe partij:Pieter **Omtzigt**.Op grond van het NSC-document over 'grondgedachten en uitgangspunten' had ik gehoopt dat Omtzigt zijn christelijk-sociale denken zou inzetten om samen met het sociaaldemocratische denken af te rekenen met de erfenis van dertien jaar neoliberalisme, oftewel marktgekte.",N,1,N,NA,NA,NA,NA,NA,NA,NA
stance,640,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-25-NSC,Economic,"Pieter Omtzigt.Op grond van het **NSC-document** over 'grondgedachten en uitgangspunten' had ik gehoopt dat **Omtzigt** zijn christelijk-sociale denken zou inzetten om samen met het sociaaldemocratische denken af te rekenen met de erfenis van dertien jaar neoliberalisme, oftewel marktgekte.Maar Omtzigt houdt zijn kaarten tegen de borst en weert de welgemeende avances van Frans Timmermans af.",N,1,N,NA,NA,NA,NA,NA,NA,NA
stance,640,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-26-GL/PvdA,Economic,"Op grond van het NSC-document over 'grondgedachten en uitgangspunten' had ik gehoopt dat Omtzigt zijn christelijk-sociale denken zou inzetten om samen met het sociaaldemocratische denken af te rekenen met de erfenis van dertien jaar neoliberalisme, oftewel marktgekte.Maar Omtzigt houdt zijn kaarten tegen de borst en weert de welgemeende avances van Frans **Timmermans** af.VVD, PVV en BBB zullen het met genoegen bekijken;",L,1,L,NA,NA,NA,NA,NA,NA,NA
stance,640,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-26-NSC,Economic,"Op grond van het NSC-document over 'grondgedachten en uitgangspunten' had ik gehoopt dat Omtzigt zijn christelijk-sociale denken zou inzetten om samen met het sociaaldemocratische denken af te rekenen met de erfenis van dertien jaar neoliberalisme, oftewel marktgekte.Maar **Omtzigt** houdt zijn kaarten tegen de borst en weert de welgemeende avances van Frans Timmermans af.VVD, PVV en BBB zullen het met genoegen bekijken;",N,1,N,NA,NA,NA,NA,NA,NA,NA
stance,541,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-3-VVD,Immigration,"""Er zat regie achter"", zegt hij in de Volkskrant, wijzend op de penibele positie van Mark Rutte binnen zijn eigen partij.Het **VVD-congres** en de **VVD-fractie** hadden de premier gedwongen toe te zeggen dat hij de asielinstroom zou terugdringen, wat niet was gelukt.En er heerste toch al het nodige chagrijn binnen de VVD over Rutte IV, vooral vanwege het klimaat- en stikstofbeleid, dat er wellicht nooit was gekomen als Rutte door de 'functie elders'-affaire niet zo verzwakt aan de formatie was begonnen.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,541,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-4-VVD,Immigration,"Het VVD-congres en de VVD-fractie hadden de premier gedwongen toe te zeggen dat hij de asielinstroom zou terugdringen, wat niet was gelukt.En er heerste toch al het nodige chagrijn binnen de **VVD** over Rutte IV, vooral vanwege het klimaat- en stikstofbeleid, dat er wellicht nooit was gekomen als Rutte door de 'functie elders'-affaire niet zo verzwakt aan de formatie was begonnen.Nu voerde hij noodgedwongen een D66-beleid, met de spectaculaire opkomst van de BBB als bijeffect.",N,0.5,N,NA,R,NA,NA,NA,NA,NA
stance,614,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-5-BBB,Environment,"En er heerste toch al het nodige chagrijn binnen de VVD over Rutte IV, vooral vanwege het klimaat- en stikstofbeleid, dat er wellicht nooit was gekomen als Rutte door de 'functie elders'-affaire niet zo verzwakt aan de formatie was begonnen.Nu voerde hij noodgedwongen een D66-beleid, met de spectaculaire opkomst van de **BBB** als bijeffect.De VVD moet hebben geconcludeerd dat ze met dit kabinet nooit ongeschonden de eindstreep zou halen, en besloot ermee te kappen, zo veronderstelt Wilders.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,614,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-5-D66,Environment,"En er heerste toch al het nodige chagrijn binnen de VVD over Rutte IV, vooral vanwege het klimaat- en stikstofbeleid, dat er wellicht nooit was gekomen als Rutte door de 'functie elders'-affaire niet zo verzwakt aan de formatie was begonnen.Nu voerde hij noodgedwongen een **D66-beleid**, met de spectaculaire opkomst van de BBB als bijeffect.De VVD moet hebben geconcludeerd dat ze met dit kabinet nooit ongeschonden de eindstreep zou halen, en besloot ermee te kappen, zo veronderstelt Wilders.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,534,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-10-PVV,Immigration,"De zestigjarige, na de verkiezingen de nestor van de Kamer, is naar eigen zeggen milder geworden.**Wilders** beweert de scherpe randjes van zijn asielplannen te hebben gehaald, waardoor hij na jaren in de oppositie weer een acceptabele regeringspartner zou zijn.In vrijwel ieder interview benadrukt de PVV-leider dat hij 'regeringsverantwoordelijkheid' wil nemen.",N,1,NA,N,N,NA,NA,NA,NA,NA
stance,534,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-11-PVV,Immigration,"Wilders beweert de scherpe randjes van zijn asielplannen te hebben gehaald, waardoor hij na jaren in de oppositie weer een acceptabele regeringspartner zou zijn.In vrijwel ieder interview benadrukt de **PVV-leider** dat hij 'regeringsverantwoordelijkheid' wil nemen.De normaal gesproken zo compromisloze Wilders zegt daarvoor bereid te zijn om water bij de wijn te doen.",N,1,NA,N,N,NA,NA,NA,NA,NA
stance,534,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-15-PVV,Immigration,"Met dat charmeoffensief lijkt Wilders vooral kiezers te willen overtuigen dat een stem op de PVV dit keer geen weggegooide stem is.De afgelopen jaren belandde **Wilders** steevast in de oppositie, omdat vrijwel alle politieke partijen zeiden nooit met **PVV** te willen regeren.Met name de VVD-leider Mark Rutte wilde niets meer met Wilders te maken hebben, nadat de PVV-leider in 2012 onverwachts uit het gedoogbeleid met VVD en CDA stapte en twee jaar later de 'minder Marokkanen' uitspraken deed.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,548,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-16-PVV,Immigration,"De afgelopen jaren belandde Wilders steevast in de oppositie, omdat vrijwel alle politieke partijen zeiden nooit met PVV te willen regeren.Met name de VVD-leider Mark Rutte wilde niets meer met **Wilders** te maken hebben, nadat de **PVV-leider** in 2012 onverwachts uit het gedoogbeleid met VVD en CDA stapte en twee jaar later de 'minder Marokkanen' uitspraken deed.Nu Rutte vertrekt uit Den Haag lijkt daar verandering in te komen.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,534,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-21-PVV,Immigration,Tijdens het NPO-radio1 verkiezingsdebat vrijdagavond botsten de twee partijleiders stevig op het thema migratie.Yesilgöz zegt weinig overeenkomsten te hebben met het partijprogramma van de **PVV** en het is volgens haar onuitvoerbaar.Tegelijkertijd blijft de VVD-leider benadrukken dat ze geen partijen wil uitsluiten.,N,1,NA,N,N,NA,NA,NA,NA,NA
stance,551,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-21-VVD,Immigration,Tijdens het NPO-radio1 verkiezingsdebat vrijdagavond botsten de twee partijleiders stevig op het thema migratie.**Yesilgöz** zegt weinig overeenkomsten te hebben met het partijprogramma van de PVV en het is volgens haar onuitvoerbaar.Tegelijkertijd blijft de VVD-leider benadrukken dat ze geen partijen wil uitsluiten.,N,1,N,NA,NA,N,NA,NA,NA,NA
stance,509,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-43-PVV,CivilRights,"""Zijn houding in de Tweede Kamer, de grenzen die hij overschrijdt, dat maakt een regeringsdeelname heel moeilijk"", aldus Voerman.Daarbij is het verkiezingsprogramma, ondanks dat **Wilders** dat graag wil doen geloven, er niet milder op geworden.De PVV wil nog altijd moskeeën en islamitische scholen sluiten en de Koran verbieden.",R,1,R,NA,R,R,NA,NA,NA,NA
stance,534,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-43-PVV,Immigration,"""Zijn houding in de Tweede Kamer, de grenzen die hij overschrijdt, dat maakt een regeringsdeelname heel moeilijk"", aldus Voerman.Daarbij is het verkiezingsprogramma, ondanks dat **Wilders** dat graag wil doen geloven, er niet milder op geworden.De PVV wil nog altijd moskeeën en islamitische scholen sluiten en de Koran verbieden.",N,1,NA,N,N,NA,NA,NA,NA,NA
stance,509,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-44-PVV,CivilRights,"Daarbij is het verkiezingsprogramma, ondanks dat Wilders dat graag wil doen geloven, er niet milder op geworden.De **PVV** wil nog altijd moskeeën en islamitische scholen sluiten en de Koran verbieden.Plannen die ingaan tegen de godsdienstvrijheid en zo op gespannen voet staan met de rechtstaat.",R,1,R,NA,R,R,NA,NA,NA,NA
stance,534,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-44-PVV,Immigration,"Daarbij is het verkiezingsprogramma, ondanks dat Wilders dat graag wil doen geloven, er niet milder op geworden.De **PVV** wil nog altijd moskeeën en islamitische scholen sluiten en de Koran verbieden.Plannen die ingaan tegen de godsdienstvrijheid en zo op gespannen voet staan met de rechtstaat.",N,1,NA,N,N,NA,NA,NA,NA,NA
stance,509,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-46-NSC,CivilRights,"Plannen die ingaan tegen de godsdienstvrijheid en zo op gespannen voet staan met de rechtstaat.Voor **NSC-leider** Pieter **Omtzigt** is dat een reden om samenwerking met de PVV al op voorhand uit te sluiten.""Omtzigt hamert op rechtsstatelijkheid, bestuurbaarheid en de juiste procedures.",L,1,L,NA,L,L,NA,NA,NA,NA
stance,524,7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-46-PVV,CivilRights,"Plannen die ingaan tegen de godsdienstvrijheid en zo op gespannen voet staan met de rechtstaat.Voor NSC-leider Pieter Omtzigt is dat een reden om samenwerking met de **PVV** al op voorhand uit te sluiten.""Omtzigt hamert op rechtsstatelijkheid, bestuurbaarheid en de juiste procedures.",L,0.5,L,NA,NA,NA,R,NA,NA,NA
stance,536,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-11-Denk,Immigration,"Hij ziet de verhoudingen in Nederland veranderen, de moslimgemeenschap wordt zelfbewuster en brengt op luidere toon de Palestijnse zaak onder de aandacht.De pro-Israël-houding van het kabinet is achterhaald, vindt de **Denk-lijsttrekker**.Van Baarle is een slim debater die de controverse niet schuwt.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,550,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-11-Overig,Immigration,"Hij ziet de verhoudingen in Nederland veranderen, de moslimgemeenschap wordt zelfbewuster en brengt op luidere toon de Palestijnse zaak onder de aandacht.De pro-Israël-houding van het kabinet is achterhaald, vindt de **Denk-lijsttrekker**.Van Baarle is een slim debater die de controverse niet schuwt.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,536,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-18-Denk,Immigration,"Ik houd daar wel van.""Inmiddels vindt Eerdmans dat de **Denk-lijsttrekker** veel te ver gaat.""Hij zet niet het Nederlandse belang voorop, maar zijn ideologische belang, dat van de islamitische gemeenschap.""",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,536,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-18-JA21,Immigration,"Ik houd daar wel van.""Inmiddels vindt **Eerdmans** dat de Denk-lijsttrekker veel te ver gaat.""Hij zet niet het Nederlandse belang voorop, maar zijn ideologische belang, dat van de islamitische gemeenschap.""",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,536,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-18-Overig,Immigration,"Ik houd daar wel van.""Inmiddels vindt Eerdmans dat de **Denk-lijsttrekker** veel te ver gaat.""Hij zet niet het Nederlandse belang voorop, maar zijn ideologische belang, dat van de islamitische gemeenschap.""",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,512,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-20-Denk,CivilRights,"""Hij zet niet het Nederlandse belang voorop, maar zijn ideologische belang, dat van de islamitische gemeenschap.""Eerdmans verwoordt het scherp, maar hij is niet de enige die de afgelopen weken met verbazing keek naar de opstelling van Van **Baarle**.Het Denk-verkiezingsprogramma zorgde voor verontwaardiging vanwege standpunten over 'regenboogdwang' en 'geseksualiseerd onderwijsmateriaal.'",R,1,NA,NA,NA,R,R,NA,NA,NA
stance,512,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-20-JA21,CivilRights,"""Hij zet niet het Nederlandse belang voorop, maar zijn ideologische belang, dat van de islamitische gemeenschap.""**Eerdmans** verwoordt het scherp, maar hij is niet de enige die de afgelopen weken met verbazing keek naar de opstelling van Van Baarle.Het Denk-verkiezingsprogramma zorgde voor verontwaardiging vanwege standpunten over 'regenboogdwang' en 'geseksualiseerd onderwijsmateriaal.'",L,0.5,NA,NA,NA,L,N,NA,NA,NA
stance,512,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-21-Denk,CivilRights,"Eerdmans verwoordt het scherp, maar hij is niet de enige die de afgelopen weken met verbazing keek naar de opstelling van Van Baarle.Het **Denk-verkiezingsprogramma** zorgde voor verontwaardiging vanwege standpunten over 'regenboogdwang' en 'geseksualiseerd onderwijsmateriaal.'Een verklaring voor de conservatievere koers kan liggen in het feit dat een klein deel van de Denk-achterban overstapt naar Forum.",R,1,NA,NA,NA,R,R,NA,NA,NA
stance,512,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-22-Denk,CivilRights,Het Denk-verkiezingsprogramma zorgde voor verontwaardiging vanwege standpunten over 'regenboogdwang' en 'geseksualiseerd onderwijsmateriaal.'Een verklaring voor de conservatievere koers kan liggen in het feit dat een klein deel van de **Denk-achterban** overstapt naar Forum.De provocerende houding is niet nieuw.,R,1,NA,NA,NA,R,R,NA,NA,NA
stance,512,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-35-Denk,CivilRights,"""Wij zijn tegen iedere vorm van discriminatie.Maar je moet ook respect hebben voor mensen die bijvoorbeeld geen regenboogband willen dragen.""Strijden tegen discriminatie vormt volgens Kuzu de drijfveer van Van **Baarle**.De Denk-voorman groeide op in Rotterdam bij zijn Nederlandse moeder.",L,0.5,NA,NA,NA,L,N,NA,NA,NA
stance,512,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-36-Denk,CivilRights,"Maar je moet ook respect hebben voor mensen die bijvoorbeeld geen regenboogband willen dragen.""Strijden tegen discriminatie vormt volgens Kuzu de drijfveer van Van Baarle.De **Denk-voorman** groeide op in Rotterdam bij zijn Nederlandse moeder.Zijn vader, van Turkse afkomst, was sporadisch in beeld.",L,0.5,NA,NA,NA,L,N,NA,NA,NA
stance,512,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-38-Denk,CivilRights,"Zijn vader, van Turkse afkomst, was sporadisch in beeld.Van **Baarle** studeerde sociologie aan de Erasmus Universiteit.Hij wist de aandacht op zich te vestigen toen hij samen met de VVD in 2020 een plan bedacht om discriminatie in de stad aan te pakken.",L,1,NA,NA,NA,L,L,NA,NA,NA
stance,512,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-39-VVD,CivilRights,"Van Baarle studeerde sociologie aan de Erasmus Universiteit.Hij wist de aandacht op zich te vestigen toen hij samen met de **VVD** in 2020 een plan bedacht om discriminatie in de stad aan te pakken.Hoewel de partijen qua denkbeelden ver uit elkaar staan, wisten Van Baarle en de VVD elkaar te vinden.",L,1,NA,NA,NA,L,L,NA,NA,NA
stance,512,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-40-Denk,CivilRights,"Hij wist de aandacht op zich te vestigen toen hij samen met de VVD in 2020 een plan bedacht om discriminatie in de stad aan te pakken.Hoewel de partijen qua denkbeelden ver uit elkaar staan, wisten Van **Baarle** en de VVD elkaar te vinden.Het leidde zelfs tot een college van Denk, D66, VVD én Leefbaar.",L,1,NA,NA,NA,L,L,NA,NA,NA
