jobid,unit_id,coder,variable,value,topic,stance
554,5ab3f2a93204d31af1f23587cc69423e5ed2da71b3a3092a318ab11b-25-NSC,SH,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-100-VVD,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-100-VVD,NK,stance,Geen/Ander/Neutraal,Education,N
517,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-106-BBB,AM,stance,Traditionele waarden,CivilRights,R
517,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-106-BBB,KN,stance,Traditionele waarden,CivilRights,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-114-D66,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-114-D66,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-114-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-114-GL/PvdA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
756,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-115-PvdD,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
756,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-115-PvdD,SH,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-116-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-116-GL/PvdA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-117-NSC,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-117-NSC,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-BBB,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-BBB,NK,stance,Geen/Ander/Neutraal,Education,N
755,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-D66,KN,stance,Geen/Ander/Neutraal,Education,N
755,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-D66,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-GL/PvdA,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Education,N
756,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-NSC,NK,stance,Geen/Ander/Neutraal,Education,N
756,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-NSC,SH,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-PvdD,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-PvdD,NK,stance,Geen/Ander/Neutraal,Education,N
755,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-VVD,KN,stance,Geen/Ander/Neutraal,Education,N
755,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-VVD,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-12-PVV,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-12-PVV,NK,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-120-GL/PvdA,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-120-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-120-VVD,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-120-VVD,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-16-GL/PvdA,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-16-GL/PvdA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-17-D66,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-17-D66,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-18-VVD,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-18-VVD,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-2-D66,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-2-D66,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-2-GL/PvdA,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-2-GL/PvdA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-2-PVV,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-2-PVV,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
517,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-20-PVV,AM,stance,Traditionele waarden,CivilRights,R
541,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-20-PVV,AM,stance,Beperken immigratie,Immigration,R
771,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-20-PVV,JE,stance,Beperken immigratie,Immigration,R
517,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-20-PVV,KN,stance,Traditionele waarden,CivilRights,R
767,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-20-PVV,KN,stance,Beperken immigratie,Immigration,R
541,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-20-PVV,NK,stance,Geen/Ander/Neutraal,Immigration,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-24-BBB,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-24-BBB,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-25-BBB,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-25-BBB,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-27-BBB,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-27-BBB,NK,stance,Geen/Ander/Neutraal,Education,N
526,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-28-CDA,NK,stance,Geen/Ander/Neutraal,CivilRights,N
756,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-28-CDA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
526,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-28-CDA,NPR,stance,Geen/Ander/Neutraal,CivilRights,N
756,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-28-CDA,SH,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-30-VVD,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-30-VVD,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-33-VVD,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-33-VVD,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
707,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-37-NSC,KN,stance,Geen/Ander/Neutraal,Agriculture,N
931,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-37-NSC,KN,stance,Geen/Ander/Neutraal,Government,N
707,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-37-NSC,NK,stance,Geen/Ander/Neutraal,Agriculture,N
931,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-37-NSC,NK,stance,Geen/Ander/Neutraal,Government,N
707,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-38-NSC,KN,stance,Traditionele Landbouw & landelijke gemeenschappen,Agriculture,R
707,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-38-NSC,NK,stance,Geen/Ander/Neutraal,Agriculture,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-40-NSC,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-40-NSC,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
756,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-41-CDA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
756,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-41-CDA,SH,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-43-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-43-GL/PvdA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
756,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-44-GL/PvdA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
756,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-44-GL/PvdA,SH,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
757,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-47-PVV,NK,stance,Geen/Ander/Neutraal,Education,N
757,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-47-PVV,SH,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-48-NSC,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-48-NSC,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-49-BBB,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-49-BBB,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-5-VVD,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-5-VVD,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-54-BBB,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-54-BBB,NK,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-55-NSC,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-55-NSC,NK,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-56-VVD,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-56-VVD,NK,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-58-VVD,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-58-VVD,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-60-BBB,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-60-BBB,NK,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-67-D66,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-67-D66,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-67-GL/PvdA,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-67-GL/PvdA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
555,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-69-PvdD,AM,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
555,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-69-PvdD,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
555,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-69-PvdD,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
555,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-69-PvdD,NPR,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
555,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-69-PvdD,NR,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
555,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-69-PvdD,SH,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-76-Overig,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-76-Overig,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-77-D66,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-77-D66,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-77-PvdD,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-77-PvdD,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-77-VVD,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-77-VVD,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-79-VVD,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-79-VVD,NK,stance,Geen/Ander/Neutraal,Education,N
527,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-84-VVD,NK,stance,Geen/Ander/Neutraal,CivilRights,N
757,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-84-VVD,NK,stance,Geen/Ander/Neutraal,Education,N
527,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-84-VVD,NPR,stance,Geen/Ander/Neutraal,CivilRights,N
757,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-84-VVD,SH,stance,Geen/Ander/Neutraal,Education,N
517,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-87-VVD,AM,stance,Traditionele waarden,CivilRights,R
517,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-87-VVD,KN,stance,Traditionele waarden,CivilRights,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-87-VVD,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-87-VVD,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-90-BBB,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-90-BBB,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-90-PVV,KN,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-90-PVV,NK,stance,Geen/Ander/Neutraal,Education,N
517,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-91-BBB,AM,stance,Traditionele waarden,CivilRights,R
517,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-91-BBB,KN,stance,Geen/Ander/Neutraal,CivilRights,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-91-BBB,KN,stance,Geen/Ander/Neutraal,Education,N
654,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-91-BBB,NK,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-91-BBB,NK,stance,Geen/Ander/Neutraal,Education,N
552,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-92-PVV,KN,stance,Geen/Ander/Neutraal,Immigration,N
527,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-92-PVV,NK,stance,Traditionele waarden,CivilRights,R
552,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-92-PVV,NK,stance,Geen/Ander/Neutraal,Immigration,N
527,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-92-PVV,NPR,stance,Traditionele waarden,CivilRights,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-GL/PvdA,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
931,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Government,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Education,N
931,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Government,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-PVV,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-PVV,NK,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-PvdD,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
931,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-PvdD,KN,stance,Geen/Ander/Neutraal,Government,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-PvdD,NK,stance,Geen/Ander/Neutraal,Education,N
931,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-PvdD,NK,stance,Geen/Ander/Neutraal,Government,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-VVD,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
931,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-VVD,KN,stance,Geen/Ander/Neutraal,Government,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-VVD,NK,stance,Geen/Ander/Neutraal,Education,N
931,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-VVD,NK,stance,Geen/Ander/Neutraal,Government,N
757,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-96-CDA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
757,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-96-CDA,SH,stance,Geen/Ander/Neutraal,Education,N
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-96-NSC,KN,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
748,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-96-NSC,NK,stance,Geen/Ander/Neutraal,Education,N
541,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-98-BBB,AM,stance,Geen/Ander/Neutraal,Immigration,N
931,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-98-BBB,KN,stance,Geen/Ander/Neutraal,Government,N
931,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-98-BBB,NK,stance,Geen/Ander/Neutraal,Government,N
541,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-98-BBB,NK,stance,Geen/Ander/Neutraal,Immigration,N
703,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-10-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Agriculture,N
703,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-10-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Agriculture,N
703,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-2-NSC,KN,stance,Geen/Ander/Neutraal,Agriculture,N
703,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-2-NSC,NK,stance,Geen/Ander/Neutraal,Agriculture,N
703,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-3-NSC,KN,stance,Geen/Ander/Neutraal,Agriculture,N
703,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-3-NSC,NK,stance,Geen/Ander/Neutraal,Agriculture,N
703,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-4-Denk,KN,stance,Geen/Ander/Neutraal,Agriculture,N
703,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-4-Denk,NK,stance,Geen/Ander/Neutraal,Agriculture,N
715,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-7-NSC,AM,stance,Geen/Ander/Neutraal,Agriculture,N
715,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-7-NSC,JE,stance,Geen/Ander/Neutraal,Agriculture,N
715,5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-7-NSC,NK,stance,Geen/Ander/Neutraal,Agriculture,N
634,5b26cc5620236412a60e78a39757797c04f323c4530a4dde763e7b51-11-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Economic,N
607,5b26cc5620236412a60e78a39757797c04f323c4530a4dde763e7b51-11-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Environment,N
634,5b26cc5620236412a60e78a39757797c04f323c4530a4dde763e7b51-11-GL/PvdA,NPR,stance,Geen/Ander/Neutraal,Economic,N
607,5b26cc5620236412a60e78a39757797c04f323c4530a4dde763e7b51-11-GL/PvdA,NPR,stance,Geen/Ander/Neutraal,Environment,N
599,5b26cc5620236412a60e78a39757797c04f323c4530a4dde763e7b51-11-NSC,NK,stance,Geen/Ander/Neutraal,Environment,N
599,5b26cc5620236412a60e78a39757797c04f323c4530a4dde763e7b51-11-NSC,NR,stance,Geen/Ander/Neutraal,Environment,N
599,5b26cc5620236412a60e78a39757797c04f323c4530a4dde763e7b51-11-NSC,WA,stance,Geen/Ander/Neutraal,Environment,N
