variable,jobid,unit_id,topic,text,majority,agreement,AM,NK,KN,SH,NR,NPR,JE,WA
stance,610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-33-D66,Environment,"Nadat hij was teruggekeerd uit Spanje, opende Timmermans terstond de aanval.Niet op de koplopers, maar op het kwakkelende **D66** van klimaatminister Rob **Jetten**, dat in peilingen zeteltjes lijkt af te snoepen van PvdA/GL.Timmermans’ bewering dat het kabinet van VVD, D66, CDA en CU niets aan klimaatbeleid heeft gedaan zal er als koek ingaan bij de klimaat- en anti-Israël-demonstranten waar hij zich zondag op de Amsterdamse Stadhouderskade bij aansloot.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-34-D66,Environment,"Niet op de koplopers, maar op het kwakkelende D66 van klimaatminister Rob Jetten, dat in peilingen zeteltjes lijkt af te snoepen van PvdA/GL.Timmermans’ bewering dat het kabinet van VVD, **D66**, CDA en CU niets aan klimaatbeleid heeft gedaan zal er als koek ingaan bij de klimaat- en anti-Israël-demonstranten waar hij zich zondag op de Amsterdamse Stadhouderskade bij aansloot.Waar is het evenwel geenszins.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-34-VVD,Environment,"Niet op de koplopers, maar op het kwakkelende D66 van klimaatminister Rob Jetten, dat in peilingen zeteltjes lijkt af te snoepen van PvdA/GL.Timmermans’ bewering dat het kabinet van **VVD**, D66, CDA en CU niets aan klimaatbeleid heeft gedaan zal er als koek ingaan bij de klimaat- en anti-Israël-demonstranten waar hij zich zondag op de Amsterdamse Stadhouderskade bij aansloot.Waar is het evenwel geenszins.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-37-GL/PvdA,Environment,"Klimaatbeleid is een van de weinige grote projecten waarbij Rutte IV juist wel grote stappen zette.**Timmermans** ’heeft een zonnesteek in Málaga opgelopen’ of ’last van zijn jetlag’, klonk dan ook snerend in kabinetskringen.’s Avonds rectificeerde PvdA/GL het ’niets doen’ in ’te weinig stappen’.",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,608,ee67a158fee86e5007b5ea70119c2b60ad36e14f6336c242df0019fc-25-Overig,Environment,Zo bleek onder meer uit de succesvolle rechtszaak van milieuorganisatie Urgenda tegen de staat inzake de broeikasgasuitstoot.**Kamerlid** Lammert van Raan en nummer 6 op de kandidatenlijst zegt dat zijn partij niet alleen staat.Haar plan past in een trend waarin overheden kritischer worden op het gebruik van luxe voer- en vaartuigen en hun uitzonderingspositie in de regelgeving.,L,0.5,NA,L,NA,NA,NA,N,NA,NA
stance,608,ee67a158fee86e5007b5ea70119c2b60ad36e14f6336c242df0019fc-36-PvdD,Environment,Het draait om hooguit enkele tientallen privévliegtuigen en superjachten.De **PvdD** doet het voorstel primair „vanwege de signaalwerking”.Van Raan:,L,0.5,NA,L,NA,NA,NA,N,NA,NA
stance,606,f83cb45ea2421ed12b43cc8ca27542e4494c0176556f6db880bf6f13-178-D66,Environment,"Doorzichtige procedures**D66-wethouder** Hans van der Noordt in Berkelland worstelt met het groene dossier, zegt hij eerlijk.De voormalig gemeentesecretaris en interim-manager erfde de duurzame-energieportefeuille van zijn voorgangers – inclusief de boze inwoners die geen zonneweide meer kunnen zien.",L,0.5,NA,L,N,NA,NA,NA,NA,NA
stance,607,f94731db3b03ebeee2da5ff60a98d6f7cb957a5a3dfe797f5449b858-19-BBB,Environment,"Bij het 'debat' tussen vier lijsttrekkers in College Tour, onlangs, werd Frans Timmermans belachelijk gemaakt omdat hij kernenergie niet als oplossing zag, maar het werkelijke lachertje op het podium was Caroline van der Plas, in wier verkiezingsprogramma de stank van klimaatontkenning hangt.**BBB** schrijft daarin: 'Hoewel het klimaat al sinds het ontstaan van de aarde aan autonome verandering onderhevig is, heeft de mensheid zeker ook een impact.Hoe groot die invloed is, daar verschillen meningen en onderzoeken over.'",L,0.5,NA,L,NA,NA,NA,R,NA,NA
stance,607,f94731db3b03ebeee2da5ff60a98d6f7cb957a5a3dfe797f5449b858-22-FvD,Environment,"Die laatste zin is vintage klimaatontkenners-kletspraat.Het is een kijk op klimaat die je ook aantreft bij partijen als Ja21, PVV en **FvD**, in toenemende mate van idiotie.De idiotie is niet alleen dat die partijen de menselijke invloed op het klimaat bagatelliseren of zelfs ronduit ontkennen, maar dat ze alsnog met kernenergie op de proppen komen als oplossing.",N,0.5,NA,N,NA,NA,NA,R,NA,NA
stance,607,f94731db3b03ebeee2da5ff60a98d6f7cb957a5a3dfe797f5449b858-22-JA21,Environment,"Die laatste zin is vintage klimaatontkenners-kletspraat.Het is een kijk op klimaat die je ook aantreft bij partijen als **Ja21**, PVV en FvD, in toenemende mate van idiotie.De idiotie is niet alleen dat die partijen de menselijke invloed op het klimaat bagatelliseren of zelfs ronduit ontkennen, maar dat ze alsnog met kernenergie op de proppen komen als oplossing.",N,0.5,NA,N,NA,NA,NA,R,NA,NA
stance,607,f94731db3b03ebeee2da5ff60a98d6f7cb957a5a3dfe797f5449b858-22-PVV,Environment,"Die laatste zin is vintage klimaatontkenners-kletspraat.Het is een kijk op klimaat die je ook aantreft bij partijen als Ja21, **PVV** en FvD, in toenemende mate van idiotie.De idiotie is niet alleen dat die partijen de menselijke invloed op het klimaat bagatelliseren of zelfs ronduit ontkennen, maar dat ze alsnog met kernenergie op de proppen komen als oplossing.",N,0.5,NA,N,NA,NA,NA,R,NA,NA
stance,605,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-24-BBB,Environment,"Zo dwong Urgenda via de rechter af dat de staat meer moet doen om de uitstoot van broeikasgassen terug te dringen.Bij VVD, SGP- en **BBB-kiezers** is die steun veel minder.„Klimaatbeleid is een zaak van de politiek en niet van de rechter”, zei SGP-lijsttrekker Chris Stoffer begin dit jaar.",N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,605,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-24-SGP,Environment,"Zo dwong Urgenda via de rechter af dat de staat meer moet doen om de uitstoot van broeikasgassen terug te dringen.Bij VVD, **SGP-** en BBB-kiezers is die steun veel minder.„Klimaatbeleid is een zaak van de politiek en niet van de rechter”, zei SGP-lijsttrekker Chris Stoffer begin dit jaar.",N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,605,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-24-VVD,Environment,"Zo dwong Urgenda via de rechter af dat de staat meer moet doen om de uitstoot van broeikasgassen terug te dringen.Bij **VVD**, SGP- en BBB-kiezers is die steun veel minder.„Klimaatbeleid is een zaak van de politiek en niet van de rechter”, zei SGP-lijsttrekker Chris Stoffer begin dit jaar.",N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,605,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-41-BBB,Environment,"De verschillende opvattingen over democratie lopen grotendeels langs dezelfde links/rechts-lijnen als uit eerder onderzoek deze week bleek.Kiezers die bijvoorbeeld tegen klimaatmaatregelen en migratie zijn (**BBB**, PVV, SGP), zijn ook vaak ontevredener over de democratie – en andersom (Volt, D66, GroenLinks-PvdA).Zorgwekkend",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,605,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-41-PVV,Environment,"De verschillende opvattingen over democratie lopen grotendeels langs dezelfde links/rechts-lijnen als uit eerder onderzoek deze week bleek.Kiezers die bijvoorbeeld tegen klimaatmaatregelen en migratie zijn (BBB, **PVV**, SGP), zijn ook vaak ontevredener over de democratie – en andersom (Volt, D66, GroenLinks-PvdA).Zorgwekkend",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,605,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-41-SGP,Environment,"De verschillende opvattingen over democratie lopen grotendeels langs dezelfde links/rechts-lijnen als uit eerder onderzoek deze week bleek.Kiezers die bijvoorbeeld tegen klimaatmaatregelen en migratie zijn (BBB, PVV, **SGP**), zijn ook vaak ontevredener over de democratie – en andersom (Volt, D66, GroenLinks-PvdA).Zorgwekkend",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,611,ffb6a4f3670d1ec091ac8d265864bc573e755983e7066de6d5102ce1-20-GL/PvdA,Environment,"Gemeenschappen, burgerinitiatieven rond verduurzaming (ook wel commons genoemd), ‘samenredzaamheid’:in verkiezingsprogramma’s van **PvdA-GroenLinks** tot BBB en van NSC tot Volt kom je een groeiend verlangen tegen naar commons en concepten zoals mienskip en de Twentse variant naoberschap.Maar de aandacht voor collectieve organisatievormen en de herontdekte gezamenlijkheid roept ook de vraag op: gemeenschapszin, hoe moest dat ook alweer?",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,611,ffb6a4f3670d1ec091ac8d265864bc573e755983e7066de6d5102ce1-20-NSC,Environment,"Gemeenschappen, burgerinitiatieven rond verduurzaming (ook wel commons genoemd), ‘samenredzaamheid’:in verkiezingsprogramma’s van PvdA-GroenLinks tot BBB en van **NSC** tot Volt kom je een groeiend verlangen tegen naar commons en concepten zoals mienskip en de Twentse variant naoberschap.Maar de aandacht voor collectieve organisatievormen en de herontdekte gezamenlijkheid roept ook de vraag op: gemeenschapszin, hoe moest dat ook alweer?",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,611,ffb6a4f3670d1ec091ac8d265864bc573e755983e7066de6d5102ce1-20-Volt,Environment,"Gemeenschappen, burgerinitiatieven rond verduurzaming (ook wel commons genoemd), ‘samenredzaamheid’:in verkiezingsprogramma’s van PvdA-GroenLinks tot BBB en van NSC tot **Volt** kom je een groeiend verlangen tegen naar commons en concepten zoals mienskip en de Twentse variant naoberschap.Maar de aandacht voor collectieve organisatievormen en de herontdekte gezamenlijkheid roept ook de vraag op: gemeenschapszin, hoe moest dat ook alweer?",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,545,0369b0264d8e10037efc358acf7851cb908626fd3a479fb1c3a3da47-20-GL/PvdA,Immigration,"Uw partijprogramma wordt zo een menukaart zonder prijzen.""Het plan van Omtzigt om het migratiesaldo jaarlijks op 50.000 te maximeren, werd weggehoond door de leiders van **GL-PvdA** en VVD: 'Slecht idee', 'niet waar te maken' en 'echt goedkoop'.BBB-leider Caroline van der Plas verweet Omtzigt eerder al 'D66-taal', Laurens Dassen van Volt stelde dat Nederland bij winst van het conservatieve NSC 'wel twintig, dertig, véértig stappen' achteruit zet.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,545,0369b0264d8e10037efc358acf7851cb908626fd3a479fb1c3a3da47-20-VVD,Immigration,"Uw partijprogramma wordt zo een menukaart zonder prijzen.""Het plan van Omtzigt om het migratiesaldo jaarlijks op 50.000 te maximeren, werd weggehoond door de leiders van GL-PvdA en **VVD**: 'Slecht idee', 'niet waar te maken' en 'echt goedkoop'.BBB-leider Caroline van der Plas verweet Omtzigt eerder al 'D66-taal', Laurens Dassen van Volt stelde dat Nederland bij winst van het conservatieve NSC 'wel twintig, dertig, véértig stappen' achteruit zet.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,552,06531368c3a9d5cdf1aad913c02c675e36142bd647baf1f3a1f2e8d0-17-D66,Immigration,En dan zijn er ook nog de stellingen waarbij partijen niet helemaal consequent lijken te zijn in hun mening.Bij de stelling 'Nederland moet geen ontwikkelingshulp geven aan landen die weigeren uitgeprocedeerde asielzoekers terug te nemen' koos **D66** bijvoorbeeld voor 'eens'.In haar verkiezingsprogramma stelt de partij echter dat ontwikkelingshulp niet afhankelijk mag zijn van samenwerking op het gebied van uitgeprocedeerde asielzoekers.,N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,541,07d34b08f9202728be73c36a42b03c1b48713047bb57cf6a32f752e9-23-CDA,Immigration,"Nog voor verkiezingsprogramma en kandidaten gepresenteerd waren, deed NSC in de peilingen al mee in de strijd bovenin.Recent verscheen het programma, dat op veel thema's dicht bij zijn oude partij het **CDA** ligt.NSC wil onder meer strengere migratieregels en soepelere regels voor stikstof.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,551,07d34b08f9202728be73c36a42b03c1b48713047bb57cf6a32f752e9-29-NSC,Immigration,"Ook moeten klokkenluiders beter worden beschermd.Volgens **Omtzigt** is zijn partij links noch rechts.""Bij bestaanszekerheid voel ik me verwant met GroenLinks-PvdA, wat betreft strengere regels voor migratie meer met de VVD.""",N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,541,07d34b08f9202728be73c36a42b03c1b48713047bb57cf6a32f752e9-30-VVD,Immigration,"Volgens Omtzigt is zijn partij links noch rechts.""Bij bestaanszekerheid voel ik me verwant met GroenLinks-PvdA, wat betreft strengere regels voor migratie meer met de **VVD**.""Hij benadrukt verder dat kiezers ook geen wonderen moeten verwachten.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,545,0998d1d8ab0493d579c42863c7611e4932b6a7b74ecb23d1005cceb6-119-CDA,Immigration,"Nog voor verkiezingsprogramma en kandidaten gepresenteerd waren, deed NSC in de peilingen al mee in de strijd bovenin.Recent verscheen het programma, dat op veel thema's dicht bij zijn oude partij het **CDA** ligt.NSC wil onder meer strengere migratieregels en soepelere regels voor stikstof.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,551,0c832cbc3391d2e4ae37eefde71ad0908cca8b752c3360ba532d7705-23-VVD,Immigration,"Het zijn voorstellen waar de inwoners van Nederland van profiteren, maar de blik op de rest van de wereld is zeer beperkt.Kijk alleen al naar het voorstel van de **VVD** om ontwikkelingshulp af te bouwen, indien nodig.Er zijn lichtpuntjes.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,541,0cae28e6cd815e0d5aee712b819ebe4faf26c7c72cfa36dbe8297751-41-BBB,Immigration,"Ook in Deventer zien bewoners dat het noaberschap in sommige wijken onder druk staat, maar dan door de komst van arbeidsmigranten.**BBB-stemmer** Tom Boersma had op dit punt meer steun verwacht van de **BBB**.""Uitzendbureaus en huisjesmelkers proppen woningen vol met arbeidsmigranten die in de vleesindustrie en distributiecentra werken.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,541,0cae28e6cd815e0d5aee712b819ebe4faf26c7c72cfa36dbe8297751-47-BBB,Immigration,"Van de BBB-achterban zegt in de Ipsos-peiling 62 procent dat het aantal arbeidsmigranten fors ingeperkt moet worden, ook als dat nadelig is voor een deel van de Nederlandse bedrijven.Van der **Plas** zegt overlast door arbeidsmigranten te willen voorkomen door ze dicht bij hun werk te laten wonen.""Juist om ze uit de steden te krijgen waar ze nu vaak door ongeregistreerde uitzendbureaus in huizen worden gestopt.""",L,0.5,L,R,NA,NA,NA,NA,NA,NA
stance,547,0e15f503e95628d3bf248fb6751f73e26c39c416f2ed45cadafe0fc0-22-VVD,Immigration,"Ook in Nederland.De Tweede Kamer nam in het voorjaar van 2022 een motie aan van **VVD'er** Ruben Brekelmans, waarin staat dat ook Nederland het Britse Rwanda-plan moet omarmen.Destijds kreeg die motie vooral steun van de rechterflank van de Kamer, maar inmiddels beweegt ook het linkerdeel van het politieke spectrum in die richting.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,547,0e15f503e95628d3bf248fb6751f73e26c39c416f2ed45cadafe0fc0-24-GL/PvdA,Immigration,"Destijds kreeg die motie vooral steun van de rechterflank van de Kamer, maar inmiddels beweegt ook het linkerdeel van het politieke spectrum in die richting.In het verkiezingsprogramma van **GroenLinks-PvdA** staat dat 'migratie-afspraken met derde landen nodig kunnen zijn'.Ook de Duitse sociaaldemocraten zijn op dit punt van mening veranderd.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,550,0e71048d1bdfaa8271a82ebe817c3010eb3bc86d52d54d66e37f454e-103-Denk,Immigration,"Hij zegt dat hierbij racisme een rol speelt.Van **Baarle** wil niet alleen veel meer investeren in de opvangcapaciteiten van Nederland, maar ook in delen van de wereld waar vluchtelingen vandaan komen.Baudet zegt in alle gevallen voor Nederland te kiezen.",L,0.5,R,L,NA,NA,NA,NA,NA,NA
stance,535,0e71048d1bdfaa8271a82ebe817c3010eb3bc86d52d54d66e37f454e-106-JA21,Immigration,"""De internationale verdragen interesseren me niet, die zeggen wij op als ze moeilijk gaan doen.""Dat kan inderdaad, beaamt **Eerdmans**.Volgens hem is een brief daarvoor genoeg.",N,0.5,R,NA,NA,NA,NA,N,NA,NA
stance,548,0e71048d1bdfaa8271a82ebe817c3010eb3bc86d52d54d66e37f454e-351-VVD,Immigration,"Van alle partijen heeft de VVD de meeste donaties binnengekregen, zo 1,5 miljoen, blijkt uit een overzicht van het ministerie van Binnenlandse Zaken.Bij NOS op 3 waren **VVD-leider** Dilan **Yesilgöz** (**VVD**) en BBB-leider Caroline Van der Plas het vooral niet eens over een richtgetal voor het toelaten van een maximumaantal asielzoekers per jaar.BBB wil een maximum van 15.000 asielzoekers, de VVD denkt dat het noemen van een richtgetal geen zin heeft, omdat het niet waar te maken is.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,535,0e71048d1bdfaa8271a82ebe817c3010eb3bc86d52d54d66e37f454e-51-SGP,Immigration,"gisteren, 20:36Spreidingswet gaat **Stoffer** (**SGP**) te snel, Dassen (Volt) wil ook Europese spreidingswetHet tweede thema is migratie.",N,0.5,N,NA,NA,NA,NA,R,NA,NA
stance,535,0e71048d1bdfaa8271a82ebe817c3010eb3bc86d52d54d66e37f454e-60-Overig,Immigration,"""Ze moeten gelijk mee kunnen doen aan de samenleving.""""Mensen die in nood zijn die moet je opvang bieden, maar ook kijken naar wat je aankunt als samenleving"", reageert **SGP-lijsttrekker** Stoffer.Hij noemt als voorbeeld dat in zijn dorp op de Veluwe jongeren lastig een eigen plek vinden.",L,0.5,L,NA,NA,NA,NA,R,NA,NA
stance,535,0e71048d1bdfaa8271a82ebe817c3010eb3bc86d52d54d66e37f454e-60-SGP,Immigration,"""Ze moeten gelijk mee kunnen doen aan de samenleving.""""Mensen die in nood zijn die moet je opvang bieden, maar ook kijken naar wat je aankunt als samenleving"", reageert **SGP-lijsttrekker** **Stoffer**.Hij noemt als voorbeeld dat in zijn dorp op de Veluwe jongeren lastig een eigen plek vinden.",L,0.5,L,NA,NA,NA,NA,R,NA,NA
stance,535,0e71048d1bdfaa8271a82ebe817c3010eb3bc86d52d54d66e37f454e-62-SGP,Immigration,"Hij noemt als voorbeeld dat in zijn dorp op de Veluwe jongeren lastig een eigen plek vinden.De spreidingswet gaat volgens **Stoffer** te snel.gisteren, 20:30",N,0.5,N,NA,NA,NA,NA,R,NA,NA
stance,552,103296fbf16672835dc05d3d8b5e47371811d85fd117b80503d3d477-18-GL/PvdA,Immigration,"Amsterdam zag zich eerder deze maand genoodzaakt tot sluiting, omdat nergens in Nederland nog vrije opvangplekken waren waar de zojuist aangekomen vluchtelingen naartoe konden worden gebracht.'Wij functioneren, net als Utrecht, als een soort Ter Apel voor Oekraïners', zegt verantwoordelijk wethouder Rutger Groot Wassink (**GroenLinks**).'Dat ging lang goed, tot er geen opvangplekken meer te verdelen vielen en onze eigen bedden ook uitgeput waren.",L,0.5,NA,L,N,NA,NA,NA,NA,NA
stance,546,10c8219904f264a4423e759df24179b2a5d93b323d37c0c0b18abcb0-62-NSC,Immigration,"""Mensen die vluchten voor oorlog moeten opgevangen worden, maar mensen die kansloos zijn en hier niet kunnen blijven, moeten eerder en makkelijker teruggestuurd kunnen worden.""Met **Omtzigt** wordt alles anders.Dat is de hoop van de meeste mensen die het NSC-evenement bijwonen en dat is wat Omtzigt belooft in zijn afsluitende speech.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
